Time(s),HeartRate(1/min),CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),TotalMetabolicRate(kcal/day),CoreTemperature(degC),SkinTemperature(degC),RespirationRate(1/min),AchievedExerciseLevel,FatigueLevel,TotalMetabolicRate(W),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,152.01951713333335,8642.243645466666,83.89495543333334,99.07683175000001,68.36500916666667,15377.074739633334,37.110441349999995,33.15807076666667,19.07339411666667,0.6636070000000001,0.17886478333333333,0.0,0.6666666666666666,21.11111111111111,48.888888888888886
0 days 00:01:01.020000,187.5,8967.533180833334,95.23509401666666,107.9232145,82.97366358333333,15505.877432,37.267013516666665,33.21585285,23.089577333333335,0.5792976833333333,0.27402651666666666,0.0,0.6666666666666666,21.11111111111111,48.888888888888886
0 days 00:02:01.020000,187.5,8926.1405975,98.30611196666668,111.02272718333333,86.12915126666667,15505.877432,37.42204195,33.19541308333333,22.7937775,0.5699765,0.28519801666666666,0.0,0.6666666666666666,21.11111111111111,48.888888888888886
0 days 00:03:01.020000,187.5,8830.877804683334,100.05518258333333,112.70450973333332,87.93052155000001,15505.877432,37.576882999999995,33.10110035,22.690248566666664,0.5489610500000001,0.30550535,0.0,0.6666666666666666,21.11111111111111,48.888888888888886
0 days 00:04:01.020000,187.5,8735.39378215,100.99698281666666,113.55864103333333,88.8496123,15505.877432,37.73092848333333,32.93634005,22.556391,0.5383134333333334,0.3178346166666667,0.0,0.6666666666666666,21.11111111111111,48.888888888888886
0 days 00:05:01.020000,187.5,8663.723170716667,101.49281688333333,113.98332573333333,89.34499973333332,15505.877432,37.88364958333333,32.70568658333333,22.57063116666667,0.5296463166666666,0.3257836,0.0,0.6666666666666666,21.11111111111111,48.888888888888886
0 days 00:06:01.020000,187.5,8612.591590366666,101.77625155000001,114.21418651666666,89.6336205,15505.877432,38.03455431666667,32.4139611,22.727273,0.5307125833333334,0.3253080666666667,0.0,0.6666666666666666,21.11111111111111,48.888888888888886
0 days 00:07:01.020000,187.5,8574.7651967,101.96133496666667,114.35973263333334,89.82445465,15505.877432,38.18332496666667,32.06580065,22.727273,0.5319370166666667,0.32335204999999995,0.0,0.6666666666666666,21.11111111111111,48.888888888888886
0 days 00:08:01.020000,187.5,8546.561554266667,102.07934171666668,114.44776581666666,89.94827833333333,15505.877432,38.3296941,31.665625783333333,22.7648625,0.5342119166666667,0.32139825,0.0,0.6666666666666666,21.11111111111111,48.888888888888886
0 days 00:09:01.020000,187.5,8524.448435016668,102.16642431666668,114.51119158333333,90.0402725,15505.877432,38.473441699999995,31.217692833333334,22.900763,0.5370499833333333,0.3178903833333333,0.0,0.6666666666666666,21.11111111111111,48.888888888888886
