Time(s),HeartRate(1/min),CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),TotalMetabolicRate(kcal/day),CoreTemperature(degC),SkinTemperature(degC),RespirationRate(1/min),AchievedExerciseLevel,FatigueLevel,TotalMetabolicRate(W),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,127.0920033,7141.516463016666,95.62440031666667,110.93795111666667,79.21013546666667,6852.245369266667,37.062841850000005,33.144918483333335,17.233677316666668,0.78538365,0.03883193333333333,0.0,0.25,25.555555555555557,75.55555555555556
0 days 00:01:01.020000,166.05069675,7349.450322033333,100.11839803333334,112.704894,87.27127826666667,6900.546379,37.12562233333333,33.213135683333334,21.69738795,0.7764288,0.053686616666666666,0.0,0.25,25.555555555555557,75.55555555555556
0 days 00:02:01.020000,166.70106669999998,7401.618118983333,100.80333318333334,113.53705143333333,87.90005808333333,6900.546379,37.186259299999996,33.254995316666665,21.948797766666665,0.7741769833333333,0.055638016666666665,0.0,0.25,25.555555555555557,75.55555555555556
0 days 00:03:01.020000,172.5490196,7350.668591716666,101.00651983333334,113.03240550000001,88.59027535,6900.546379,37.24686073333333,33.26518478333333,21.818469999999998,0.77129355,0.058176266666666664,0.0,0.25,25.555555555555557,75.55555555555556
0 days 00:04:01.020000,176.470588,7373.900357183333,101.65507195,113.09338998333332,89.45654735,6900.546379,37.307464966666664,33.243950033333334,21.73913,0.76882205,0.06034701666666666,0.0,0.25,25.555555555555557,75.55555555555556
0 days 00:05:01.020000,177.0220586,7366.182913533334,101.899055,113.17866185,89.74952805,6900.546379,37.36775836666666,33.19319576666667,21.73913,0.7670035666666667,0.06186015,0.0,0.25,25.555555555555557,75.55555555555556
0 days 00:06:01.020000,176.470588,7304.914505833333,102.03373241666667,113.34323761666666,89.8781923,6900.546379,37.427659733333336,33.11381758333333,21.73913,0.7657526666666666,0.06303665,0.0,0.25,25.555555555555557,75.55555555555556
0 days 00:07:01.020000,176.87908476666664,7282.3565666,102.15865571666667,113.39824871666666,90.12905093333333,6900.546379,37.487062683333335,33.00720615,21.73913,0.76474385,0.06397135,0.0,0.25,25.555555555555557,75.55555555555556
0 days 00:08:01.020000,176.470588,7223.534530283333,102.15612661666667,113.32210915,90.14483625,6900.546379,37.54584883333334,32.87486526666667,21.836982666666664,0.7640079333333334,0.06450576666666667,0.0,0.25,25.555555555555557,75.55555555555556
0 days 00:09:01.020000,176.470588,7185.227081666667,102.19309653333333,113.33701805000001,90.28161348333333,6900.546379,37.603926183333336,32.71822353333333,21.89781,0.7637173166666666,0.0648247,0.0,0.25,25.555555555555557,75.55555555555556
