Time(s),HeartRate(1/min),CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),TotalMetabolicRate(kcal/day),CoreTemperature(degC),SkinTemperature(degC),RespirationRate(1/min),AchievedExerciseLevel,FatigueLevel,TotalMetabolicRate(W),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,152.01951713333335,8642.213905183333,83.89521173333333,99.07766213333333,68.36493116666666,15377.074739633334,37.110616033333336,33.1711627,19.07339411666667,0.6636321333333334,0.17883845,0.0,0.6666666666666666,30.0,57.77777777777778
0 days 00:01:01.020000,187.5,8967.528099733334,95.23502225,107.92313519999999,82.97359846666667,15505.877432,37.2680138,33.25385393333333,23.089577333333335,0.5793081499999999,0.2740154166666667,0.0,0.6666666666666666,30.0,57.77777777777778
0 days 00:02:01.020000,187.5,8926.14240025,98.30604638333332,111.02266208333334,86.12908275,15505.877432,37.424074866666665,33.257142083333335,22.7937775,0.5699957166666666,0.28517245,0.0,0.6666666666666666,30.0,57.77777777777778
0 days 00:03:01.020000,187.5,8830.86985,100.05511103333333,112.70442713333334,87.93045963333334,15505.877432,37.58000693333334,33.185437650000004,22.690248566666664,0.5489761333333333,0.30548938333333336,0.0,0.6666666666666666,30.0,57.77777777777778
0 days 00:04:01.020000,187.5,8735.3756098,100.9968868,113.55852151666666,88.84953306666667,15505.877432,37.73521785,33.0422243,22.556391,0.5383297833333334,0.31781715,0.0,0.6666666666666666,30.0,57.77777777777778
0 days 00:05:01.020000,187.5,8663.692351183334,101.49267164999999,113.98314131666666,89.34488178333332,15505.877432,37.88918635,32.83208496666666,22.57063116666667,0.5296645666666666,0.3257642333333333,0.0,0.6666666666666666,30.0,57.77777777777778
0 days 00:06:01.020000,187.5,8612.546166366667,101.77603633333334,114.21391353333334,89.63344558333333,15505.877432,38.041428200000006,32.559849916666664,22.727273,0.5307336666666667,0.32528548333333335,0.0,0.6666666666666666,30.0,57.77777777777778
0 days 00:07:01.020000,187.5,8574.702614400001,101.9610356,114.35935336666667,89.82421096666667,15505.877432,38.19162305,32.230160633333334,22.727273,0.5319513,0.3233245,0.0,0.6666666666666666,30.0,57.77777777777778
0 days 00:08:01.020000,187.5,8546.479151566666,102.07893675,114.44725545,89.94794755,15505.877432,38.339500083333334,31.8474423,22.7648625,0.53423925,0.3213689,0.0,0.6666666666666666,30.0,57.77777777777778
0 days 00:09:01.020000,187.5,8524.343950016666,102.16589443333334,114.51052736666666,90.03983775,15505.877432,38.484834283333335,31.415957266666666,22.900763,0.5370811666666667,0.3178572,0.0,0.6666666666666666,30.0,57.77777777777778
