Time(s),HeartRate(1/min),CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),TotalMetabolicRate(kcal/day),CoreTemperature(degC),SkinTemperature(degC),RespirationRate(1/min),AchievedExerciseLevel,FatigueLevel,TotalMetabolicRate(W),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,149.63539395,8132.849846116666,89.18125751666666,103.98664491666666,73.83662278333333,11967.142991633333,37.09146426666667,33.151500383333335,18.519237850000003,0.7299536166666667,0.10025471666666667,0.0,0.5,21.11111111111111,75.55555555555556
0 days 00:01:01.020000,187.5,8361.694975116667,99.32610025000001,111.41249828333333,87.48252228333334,12063.745011,37.210703816666665,33.20910668333333,22.9016975,0.6324083166666666,0.21074268333333332,0.0,0.5,21.11111111111111,75.55555555555556
0 days 00:02:01.020000,187.5,8328.669184549999,101.51557054999999,113.61740293333334,89.52278308333332,12063.745011,37.328482900000004,33.206320350000006,22.567783133333332,0.6217438333333334,0.22059691666666667,0.0,0.5,21.11111111111111,75.55555555555556
0 days 00:03:01.020000,187.5,8242.385366433333,102.67118430000001,114.70059178333332,90.63491426666666,12063.745011,37.446270483333336,33.145258416666664,22.39367103333333,0.6183414666666667,0.22521823333333335,0.0,0.5,21.11111111111111,75.55555555555556
0 days 00:04:01.020000,187.5,8152.319675199999,103.26333878333334,115.20205063333333,91.22997605,12063.745011,37.56359075,33.02807846666666,22.38806,0.6140048666666666,0.22830506666666667,0.0,0.5,21.11111111111111,75.55555555555556
0 days 00:05:01.020000,187.5,8082.972269416667,103.5774522,115.44274718333332,91.55758296666666,12063.745011,37.68004943333334,32.8580594,22.38806,0.6148461,0.22881986666666665,0.0,0.5,21.11111111111111,75.55555555555556
0 days 00:06:01.020000,187.5,8033.20572715,103.75898488333334,115.57046515,91.75229721666666,12063.745011,37.795331616666665,32.63875256666667,22.38806,0.6129475000000001,0.2293088,0.0,0.5,21.11111111111111,75.55555555555556
0 days 00:07:01.020000,187.5,7997.21039355,103.87629906666666,115.64848823333334,91.88024766666668,12063.745011,37.9091812,32.37362853333333,22.410504133333333,0.6073831,0.23544335,0.0,0.5,21.11111111111111,75.55555555555556
0 days 00:08:01.020000,187.5,7970.595665983334,103.95468285,115.69761073333333,91.96712521666667,12063.745011,38.02135848333333,32.06600816666666,22.556391,0.6084871,0.23329655,0.0,0.5,21.11111111111111,75.55555555555556
0 days 00:09:01.020000,187.5,7949.050277433333,104.02497961666667,115.74435473333332,92.04372095000001,12063.745011,38.131723400000006,31.719049483333333,22.556391,0.6108673499999999,0.231712,0.0,0.5,21.11111111111111,75.55555555555556
