Time(s),HeartRate(1/min),CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),TotalMetabolicRate(kcal/day),CoreTemperature(degC),SkinTemperature(degC),RespirationRate(1/min),AchievedExerciseLevel,FatigueLevel,TotalMetabolicRate(W),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,154.02694258333335,9126.85077475,79.13589718333333,94.65294815,63.17193045,18787.006488266667,37.129845483333334,33.16347713333333,19.433261883333333,0.6167763666666667,0.23149028333333332,0.0,0.8333333333333333,21.11111111111111,62.22222222222222
0 days 00:01:01.020000,187.5,9536.966714366667,90.48552461666667,103.70989346666667,77.36465248333334,18948.009854,37.3256772,33.22045046666667,23.1757323,0.5424342166666667,0.3211460166666667,0.0,0.8333333333333333,21.11111111111111,62.22222222222222
0 days 00:02:01.020000,187.5,9499.240555983333,93.74889544999999,107.01397878333334,80.69468946666666,18948.009854,37.51986113333333,33.18258603333333,22.994715,0.5069132166666667,0.3588822,0.0,0.8333333333333333,21.11111111111111,62.22222222222222
0 days 00:03:01.020000,187.5,9400.617790533333,95.76925743333332,108.97211078333333,82.86997446666666,18948.009854,37.7134628,33.05584566666667,22.8516075,0.48980425,0.37754385,0.0,0.8333333333333333,21.11111111111111,62.22222222222222
0 days 00:04:01.020000,187.5,9299.071071383334,96.94589214999999,110.06140995000001,84.20258059999999,18948.009854,37.90578828333333,32.84467123333334,22.787994500000003,0.4873124833333333,0.3795170166666667,0.0,0.8333333333333333,21.11111111111111,62.22222222222222
0 days 00:05:01.020000,187.5,9222.8487496,97.60062753333334,110.64458156666666,84.97380898333334,18948.009854,38.09619681666666,32.55493168333333,22.89498,0.48862633333333333,0.37884518333333334,0.0,0.8333333333333333,21.11111111111111,62.22222222222222
0 days 00:06:01.020000,187.5,9167.803933266667,97.99365258333334,110.98376225,85.45088203333333,18948.009854,38.28422148333333,32.19273916666667,22.900763,0.48838976666666667,0.37815693333333333,0.0,0.8333333333333333,21.11111111111111,62.22222222222222
0 days 00:07:01.020000,187.5,9127.534714250001,98.23599510000001,111.18554816666666,85.75451828333333,18948.009854,38.46942885,31.763939049999998,22.900763,0.49124761666666666,0.37592406666666667,0.0,0.8333333333333333,21.11111111111111,62.22222222222222
0 days 00:08:01.020000,187.5,9096.872748066668,98.40221918333333,111.32039331666667,85.967374,18948.009854,38.651512000000004,31.27415605,22.930123,0.4924344666666667,0.37358348333333335,0.0,0.8333333333333333,21.11111111111111,62.22222222222222
0 days 00:09:01.020000,187.5,9072.3178312,98.52280706666667,111.41549015000001,86.12531583333333,18948.009854,38.8301908,30.728702016666666,23.076923,0.07117931666666667,0.8299998666666667,0.0,0.8333333333333333,21.11111111111111,62.22222222222222
