Time(s),HeartRate(1/min),CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),TotalMetabolicRate(kcal/day),CoreTemperature(degC),SkinTemperature(degC),RespirationRate(1/min),AchievedExerciseLevel,FatigueLevel,TotalMetabolicRate(W),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,149.63539395,8132.849975766667,89.18125901666667,103.98664786666667,73.83662486666667,11967.142991633333,37.09144431666667,33.1596741,18.519237850000003,0.7299534666666666,0.10025486666666666,0.0,0.5,26.666666666666668,66.66666666666667
0 days 00:01:01.020000,187.5,8361.69503375,99.32610056666667,111.41249858333335,87.48252245,12063.745011,37.21060728333334,33.232964566666666,22.9016975,0.6324077666666666,0.21074325000000002,0.0,0.5,26.666666666666668,66.66666666666667
0 days 00:02:01.020000,187.5,8328.669553233334,101.51557191666667,113.61740478333333,89.52278413333333,12063.745011,37.32834756666667,33.245398216666665,22.567783133333332,0.6217431,0.22059751666666666,0.0,0.5,26.666666666666668,66.66666666666667
0 days 00:03:01.020000,187.5,8242.38612535,102.67118646666667,114.70059488333332,90.63491583333332,12063.745011,37.44616846666667,33.1991054,22.39367103333333,0.6183410666666667,0.22521871666666668,0.0,0.5,26.666666666666668,66.66666666666667
0 days 00:04:01.020000,187.5,8152.320616733333,103.263342,115.20205505,91.22997836666667,12063.745011,37.563583816666664,33.09625568333333,22.38806,0.6140050666666668,0.22830491666666666,0.0,0.5,26.666666666666668,66.66666666666667
0 days 00:05:01.020000,187.5,8082.972981700001,103.57745533333333,115.44275115,91.55758545,12063.745011,37.6801938,32.94012858333333,22.38806,0.6148470666666667,0.22881895,0.0,0.5,26.666666666666668,66.66666666666667
0 days 00:06:01.020000,187.5,8033.205820566667,103.75898448333334,115.57046478333334,91.75229681666666,12063.745011,37.79567995,32.73426953333333,22.38806,0.6129494333333334,0.22930678333333335,0.0,0.5,26.666666666666668,66.66666666666667
0 days 00:07:01.020000,187.5,7997.209371666667,103.87629348333333,115.64848143333333,91.88024306666667,12063.745011,37.909783733333335,32.48214156666667,22.410504133333333,0.6073858833333333,0.23544048333333334,0.0,0.5,26.666666666666668,66.66666666666667
0 days 00:08:01.020000,187.5,7970.592794116667,103.95466934999999,115.69759338333333,91.96711425,12063.745011,38.022262749999996,32.187058533333335,22.556391,0.6084910499999999,0.23329251666666667,0.0,0.5,26.666666666666668,66.66666666666667
0 days 00:09:01.020000,187.5,7949.044811,104.02495486666666,115.74432303333333,92.04370101666667,12063.745011,38.132975566666666,31.852173283333332,22.556391,0.61087245,0.23170668333333333,0.0,0.5,26.666666666666668,66.66666666666667
