Time(s),HeartRate(1/min),CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),TotalMetabolicRate(kcal/day),CoreTemperature(degC),SkinTemperature(degC),RespirationRate(1/min),AchievedExerciseLevel,FatigueLevel,TotalMetabolicRate(W),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,155.43108064999998,9554.988300733334,75.06336854999999,90.89220966666667,58.67637581666667,22196.938236383332,37.1492409,33.17787058333333,19.699837533333334,0.5870179,0.26353651666666666,0.0,1.0,27.77777777777778,57.77777777777778
0 days 00:01:01.020000,187.5,10054.2350435,86.03307388333333,99.73005825,72.16826941666666,22390.142275,37.3842578,33.25218735,23.2800388,0.49632098333333335,0.3748996,0.0,1.0,27.77777777777778,57.77777777777778
0 days 00:02:01.020000,187.5,10025.230163566668,89.20893053333333,102.95875583333333,75.38321103333332,22390.142275,37.61742531666667,33.21591826666666,23.1305903,0.46260474999999995,0.41382595,0.0,1.0,27.77777777777778,57.77777777777778
0 days 00:03:01.020000,187.5,9929.05935565,91.23907031666666,104.93302753333334,77.5536276,22390.142275,37.84957528333334,33.07654485,22.953611000000002,0.4597925666666667,0.4157113,0.0,1.0,27.77777777777778,57.77777777777778
0 days 00:04:01.020000,187.5,9823.312000916667,92.51090633333334,106.11740708333333,78.98018518333333,22390.142275,38.08013759999999,32.83953135,22.900763,0.45928695,0.4173316833333333,0.0,1.0,27.77777777777778,57.77777777777778
0 days 00:05:01.020000,187.5,9741.792664633334,93.25677851666666,106.78931598333334,79.84595075,22390.142275,38.30829743333334,32.51181733333333,22.900763,0.4597215,0.4158400666666667,0.0,1.0,27.77777777777778,57.77777777777778
0 days 00:06:01.020000,187.5,9682.53634635,93.70851463333334,107.18473650000001,80.38513231666667,22390.142275,38.53347746666667,32.1007449,23.047563000000004,0.46065323333333336,0.41540309999999997,0.0,1.0,27.77777777777778,57.77777777777778
0 days 00:07:01.020000,187.5,9638.483794983333,94.00136681666666,107.43450918333333,80.74311671666666,22390.142275,38.75518846666667,31.6134146,23.076923,0.2538641,0.6437275833333334,0.0,1.0,27.77777777777778,57.77777777777778
0 days 00:08:01.020000,187.5,9600.631600499999,94.25305813333333,107.64906308333335,81.05103601666666,22390.142275,38.972924199999994,31.056433583333334,23.286841433333333,-0.45940283333333337,1.43082605,0.0,1.0,27.77777777777778,57.77777777777778
0 days 00:09:01.020000,187.5,9576.382909333333,94.32850308333333,107.69868381666667,81.16184173333333,22390.142275,39.185547,30.436467283333332,23.622047,-0.46134116666666664,1.4333346333333334,0.0,1.0,27.77777777777778,57.77777777777778
