Time(s),HeartRate(1/min),CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),TotalMetabolicRate(kcal/day),CoreTemperature(degC),SkinTemperature(degC),RespirationRate(1/min),AchievedExerciseLevel,FatigueLevel,TotalMetabolicRate(W),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,147.10451229999998,7844.0971048,91.76810975,106.45904896666666,76.09439678333334,10262.177117266667,37.08167735,33.14767765,18.19004005,0.7688437333333333,0.05862088333333334,0.0,0.41666666666666663,21.11111111111111,48.888888888888886
0 days 00:01:01.020000,187.5,8059.722249033333,100.51266058333334,112.27795283333333,88.72627061666667,10342.6788,37.18089705,33.205736449999996,22.7196398,0.6856763499999999,0.15320918333333333,0.0,0.41666666666666663,21.11111111111111,48.888888888888886
0 days 00:02:01.020000,187.5,8031.339274583333,102.10969345,113.88112193333333,90.21533548333333,10342.6788,37.27826748333334,33.2141868,22.410504133333333,0.6623694,0.17370411666666669,0.0,0.41666666666666663,21.11111111111111,48.888888888888886
0 days 00:03:01.020000,187.5,7948.3604261,102.98133561666667,114.67695925,91.06367293333332,10342.6788,37.3758537,33.17321406666667,22.249861666666668,0.6568272333333333,0.18037701666666667,0.0,0.41666666666666663,21.11111111111111,48.888888888888886
0 days 00:04:01.020000,187.5,7859.869329333334,103.4441022,115.04743176666668,91.53891206666667,10342.6788,37.47320143333333,33.084295016666665,22.222222,0.6533555666666667,0.18277345,0.0,0.41666666666666663,21.11111111111111,48.888888888888886
0 days 00:05:01.020000,187.5,7791.162366449999,103.6947906,115.22370448333332,91.80806835,10342.6788,37.569936500000004,32.950058033333335,22.222222,0.6524593166666667,0.18457108333333333,0.0,0.41666666666666663,21.11111111111111,48.888888888888886
0 days 00:06:01.020000,187.5,7741.6526937,103.8441701,115.31865103333332,91.97331725000001,10342.6788,37.665788283333335,32.7734439,22.222222,0.6531118833333333,0.18308976666666668,0.0,0.41666666666666663,21.11111111111111,48.888888888888886
0 days 00:07:01.020000,187.5,7705.830184283333,103.94342651666668,115.37828028333334,92.08476828333333,10342.6788,37.76054095,32.55732976666666,22.222222,0.6538587333333333,0.18279093333333335,0.0,0.41666666666666663,21.11111111111111,48.888888888888886
0 days 00:08:01.020000,187.5,7678.869068733333,104.01681498333333,115.42179785,92.16742616666667,10342.6788,37.85403686666667,32.30443983333333,22.222222,0.6563739333333333,0.17998594999999998,0.0,0.41666666666666663,21.11111111111111,48.888888888888886
0 days 00:09:01.020000,187.5,7658.060966216667,104.06741083333333,115.44921113333334,92.22564285,10342.6788,37.94610423333334,32.017363683333336,22.3631843,0.6577053500000001,0.17855549999999998,0.0,0.41666666666666663,21.11111111111111,48.888888888888886
