Time(s),HeartRate(1/min),CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),TotalMetabolicRate(kcal/day),CoreTemperature(degC),SkinTemperature(degC),RespirationRate(1/min),AchievedExerciseLevel,FatigueLevel,TotalMetabolicRate(W),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,127.0920033,7141.516760016666,95.62440236666666,110.9379542,79.21013635,6852.245369266667,37.06283795,33.13837298333333,17.233677316666668,0.78538365,0.03883193333333333,0.0,0.25,21.11111111111111,80.0
0 days 00:01:01.020000,166.05069675,7352.947227816667,100.09881815,112.68206956666667,87.25793543333333,6900.546379,37.125585900000004,33.19409641666667,21.69738795,0.7764095166666666,0.053689733333333337,0.0,0.25,21.11111111111111,80.0
0 days 00:02:01.020000,166.70106669999998,7406.8671783166665,100.81340563333333,113.55592208333334,87.9075359,6900.546379,37.18615011666667,33.22396093333334,21.948797766666665,0.7742107166666667,0.0556189,0.0,0.25,21.11111111111111,80.0
0 days 00:03:01.020000,172.7124182833333,7360.6761366,101.02829841666667,113.04398164999999,88.6256206,6900.546379,37.2466356,33.222616683333335,21.818469999999998,0.7714345333333333,0.05813531666666667,0.0,0.25,21.11111111111111,80.0
0 days 00:04:01.020000,176.470588,7374.4433953,101.65755673333334,113.09523425,89.45714218333333,6900.546379,37.3070827,33.19030326666667,21.73913,0.7688741833333333,0.06027215,0.0,0.25,21.11111111111111,80.0
0 days 00:05:01.020000,176.87908476666664,7360.382956316666,101.89051731666667,113.17978126666667,89.77819888333333,6900.546379,37.36717993333333,33.12892178333333,21.73913,0.7673504333333334,0.0617153,0.0,0.25,21.11111111111111,80.0
0 days 00:06:01.020000,176.470588,7304.993381683334,102.03429663333333,113.34554303333333,89.87919143333333,6900.546379,37.4268491,33.03935571666667,21.73913,0.7660309166666667,0.06297041666666667,0.0,0.25,21.11111111111111,80.0
0 days 00:07:01.020000,176.55228739999998,7268.971591783334,102.13775435,113.400795,90.12843124999999,6900.546379,37.48598546666666,32.92299345,21.73913,0.7648521333333334,0.06388893333333333,0.0,0.25,21.11111111111111,80.0
0 days 00:08:01.020000,176.470588,7224.229482216667,102.1601925,113.32643461666666,90.14577043333334,6900.546379,37.54447385,32.78133553333333,21.829048666666665,0.7643452666666667,0.06435985000000001,0.0,0.25,21.11111111111111,80.0
0 days 00:09:01.020000,176.470588,7185.058923799999,102.19054381666666,113.33457893333335,90.27969141666668,6900.546379,37.60222146666667,32.61580176666667,21.89781,0.7639322,0.06476871666666667,0.0,0.25,21.11111111111111,80.0
