Time(s),HeartRate(1/min),CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),TotalMetabolicRate(kcal/day),CoreTemperature(degC),SkinTemperature(degC),RespirationRate(1/min),AchievedExerciseLevel,FatigueLevel,TotalMetabolicRate(W),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,152.01951713333335,8642.214546766667,83.89521611666667,99.07766955000001,68.3649327,15377.074739633334,37.110549766666665,33.15643608333333,19.07339411666667,0.6636316666666667,0.17883886666666668,0.0,0.6666666666666666,20.0,62.22222222222222
0 days 00:01:01.020000,187.5,8967.528393249999,95.23502385,107.92313723333334,82.97359966666666,15505.877432,37.267616133333334,33.21094646666667,23.089577333333335,0.57930595,0.2740177,0.0,0.6666666666666666,20.0,62.22222222222222
0 days 00:02:01.020000,187.5,8926.144217766667,98.30605296666666,111.02267098333333,86.12908683333333,15505.877432,37.42319061666667,33.18707856666666,22.7937775,0.5699916,0.2851766,0.0,0.6666666666666666,20.0,62.22222222222222
0 days 00:03:01.020000,187.5,8830.874899983331,100.0551254,112.7044478,87.93047021666666,15505.877432,37.57852978333334,33.089200516666665,22.690248566666664,0.5489697833333333,0.3054959666666666,0.0,0.6666666666666666,20.0,62.22222222222222
0 days 00:04:01.020000,187.5,8735.385456733333,100.99691908333332,113.55856608333333,88.84955771666667,15505.877432,37.733042966666666,32.920755650000004,22.556391,0.5383219,0.31782558333333333,0.0,0.6666666666666666,20.0,62.22222222222222
0 days 00:05:01.020000,187.5,8663.708450383334,101.49273323333334,113.9832229,89.34493016666667,15505.877432,37.886210883333334,32.68631535,22.57063116666667,0.5296548833333333,0.32577453333333334,0.0,0.6666666666666666,20.0,62.22222222222222
0 days 00:06:01.020000,187.5,8612.570215033333,101.77613831666667,114.21404591666666,89.63352716666667,15505.877432,38.037550366666665,32.390714816666666,22.727273,0.5307218666666667,0.3252981166666667,0.0,0.6666666666666666,20.0,62.22222222222222
0 days 00:07:01.020000,187.5,8574.7365978,101.96118843333333,114.35954933333332,89.82433420000001,15505.877432,38.18674501666667,32.0386027,22.727273,0.5319371166666667,0.32334145,0.0,0.6666666666666666,20.0,62.22222222222222
0 days 00:08:01.020000,187.5,8546.525144433333,102.07915493333333,114.4475324,89.94812501666667,15505.877432,38.3335277,31.634411266666667,22.7648625,0.5342224333333333,0.3213868833333333,0.0,0.6666666666666666,20.0,62.22222222222222
0 days 00:09:01.020000,187.5,8524.403866633333,102.16619286666668,114.51090266666667,90.04008206666667,15505.877432,38.47767811666667,31.18240785,22.900763,0.5370613166666666,0.3178782666666667,0.0,0.6666666666666666,20.0,62.22222222222222
