Time(s),HeartRate(1/min),CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),TotalMetabolicRate(kcal/day),CoreTemperature(degC),SkinTemperature(degC),RespirationRate(1/min),AchievedExerciseLevel,FatigueLevel,TotalMetabolicRate(W),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,155.43108064999998,9554.962867266668,75.06322196666666,90.8919641,58.676294999999996,22196.938236383332,37.1493878,33.16804405,19.699837533333334,0.5870152666666667,0.26353945,0.0,1.0,21.11111111111111,80.0
0 days 00:01:01.020000,187.5,10054.23450035,86.03308861666666,99.73007271666667,72.16828503333333,22390.142275,37.385022516666666,33.22328126666667,23.2800388,0.49631853333333337,0.3749106166666667,0.0,1.0,21.11111111111111,80.0
0 days 00:02:01.020000,187.5,10025.225466633334,89.20892856666666,102.95874843333333,75.38321556666666,22390.142275,37.6187916,33.16815243333333,23.1305903,0.46260854999999995,0.41382173333333333,0.0,1.0,21.11111111111111,80.0
0 days 00:03:01.020000,187.5,9929.049226266668,91.23906229999999,104.93300776666666,77.5536339,22390.142275,37.851409,33.010144483333335,22.953611000000002,0.4597974166666667,0.4157060833333333,0.0,1.0,21.11111111111111,80.0
0 days 00:04:01.020000,187.5,9823.296162966666,92.5108776,106.11735956666666,78.98017881666667,22390.142275,38.082319950000006,32.754729366666666,22.900763,0.459292,0.41732601666666663,0.0,1.0,21.11111111111111,80.0
0 days 00:05:01.020000,187.5,9741.771340950001,93.25671806666666,106.78922963333333,79.84592041666666,22390.142275,38.31073618333333,32.4088693,22.900763,0.45972674999999996,0.41583424999999996,0.0,1.0,21.11111111111111,80.0
0 days 00:06:01.020000,187.5,9682.509662333332,93.70841938333334,107.18460839999999,80.38507475,22390.142275,38.53608895,31.979936716666668,23.047563000000004,0.46065846666666665,0.41539723333333334,0.0,1.0,21.11111111111111,80.0
0 days 00:07:01.020000,187.5,9638.45177725,94.00123723333333,107.4343397,80.74303211666667,22390.142275,38.75789541666666,31.47506245,23.076923,0.25386891666666667,0.6437223333333333,0.0,1.0,21.11111111111111,80.0
0 days 00:08:01.020000,187.5,9600.593540216667,94.2529092,107.64886691666668,81.05094083333333,22390.142275,38.97566215,30.900879383333333,23.286841433333333,-0.45940131666666667,1.4308241666666668,0.0,1.0,21.11111111111111,80.0
0 days 00:09:01.020000,187.5,9576.33912525,94.32832115,107.69844721666666,81.16172164999999,22390.142275,39.1883147,30.264061883333333,23.622047,-0.46134078333333334,1.4333348833333333,0.0,1.0,21.11111111111111,80.0
