Time(s),HeartRate(1/min),CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),TotalMetabolicRate(kcal/day),CoreTemperature(degC),SkinTemperature(degC),RespirationRate(1/min),AchievedExerciseLevel,FatigueLevel,TotalMetabolicRate(W),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,150.90817376666666,8389.56919655,86.49123846666666,101.48978135,71.18461723333333,13672.108865916667,37.10110076666667,33.166393066666664,18.801504833333336,0.6930856666666667,0.14359976666666666,0.0,0.5833333333333333,28.88888888888889,71.11111111111111
0 days 00:01:01.020000,187.5,8666.833679883333,97.47621256666666,109.8712997,85.60474070000001,13784.811222,37.23972261666667,33.24584061666666,22.994804,0.6013301666666667,0.24646755,0.0,0.5833333333333333,28.88888888888889,71.11111111111111
0 days 00:02:01.020000,187.5,8628.192066083333,100.1998287,112.61723263333333,88.16118246666666,13784.811222,37.377040566666665,33.25459735,22.6930966,0.5948751833333333,0.25487540000000003,0.0,0.5833333333333333,28.88888888888889,71.11111111111111
0 days 00:03:01.020000,187.5,8537.381382766667,101.67307311666667,114.02095396666667,89.56850935000001,13784.811222,37.51434451666667,33.1961259,22.556391,0.5887926833333333,0.25952691666666666,0.0,0.5833333333333333,28.88888888888889,71.11111111111111
0 days 00:04:01.020000,187.5,8444.926065266667,102.43769083333333,114.69663561666667,90.32349,13784.811222,37.651078383333335,33.07329133333334,22.556391,0.5740410499999999,0.2755277,0.0,0.5833333333333333,28.88888888888889,71.11111111111111
0 days 00:05:01.020000,187.5,8374.68670745,102.83686165,115.02365931666667,90.72960196666666,13784.811222,37.78678335,32.890035766666664,22.556391,0.5717372,0.27691161666666664,0.0,0.5833333333333333,28.88888888888889,71.11111111111111
0 days 00:06:01.020000,187.5,8324.416812016667,103.06489183333333,115.1985749,90.96712636666666,13784.811222,37.92109206666667,32.6505419,22.556391,0.5666980166666666,0.28255015,0.0,0.5833333333333333,28.88888888888889,71.11111111111111
0 days 00:07:01.020000,187.5,8287.782915016667,103.2124354,115.30691071666666,91.1230126,13784.811222,38.053714283333335,32.35885306666667,22.556391,0.5615177333333333,0.28733885000000003,0.0,0.5833333333333333,28.88888888888889,71.11111111111111
0 days 00:08:01.020000,187.5,8259.780828766667,103.31409986666667,115.37834911666667,91.2319408,13784.811222,38.184366100000005,32.018809,22.6845525,0.5630537166666667,0.28585891666666663,0.0,0.5833333333333333,28.88888888888889,71.11111111111111
0 days 00:09:01.020000,187.5,8238.362567916667,103.38555288333333,115.42650408333334,91.30935688333334,13784.811222,38.312795083333334,31.634160566666665,22.727273,0.5662085333333333,0.2824886166666667,0.0,0.5833333333333333,28.88888888888889,71.11111111111111
