Time(s),HeartRate(1/min),CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),TotalMetabolicRate(kcal/day),CoreTemperature(degC),SkinTemperature(degC),RespirationRate(1/min),AchievedExerciseLevel,FatigueLevel,TotalMetabolicRate(W),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,150.90817376666666,8389.570667233334,86.49124895,101.48979711666667,71.18462388333334,13672.108865916667,37.10098213333333,33.15983611666667,18.801504833333336,0.6930978333333333,0.14358718333333334,0.0,0.5833333333333333,24.444444444444443,62.22222222222222
0 days 00:01:01.020000,187.5,8666.832703666667,97.47621245,109.87129866666668,85.60474373333334,13784.811222,37.23904941666667,33.226857333333335,22.994804,0.6013301,0.24646771666666664,0.0,0.5833333333333333,24.444444444444443,62.22222222222222
0 days 00:02:01.020000,187.5,8628.19927755,100.19981106666667,112.61722273333334,88.16116223333333,13784.811222,37.37567551666667,33.22387208333333,22.6930966,0.59487105,0.25487978333333333,0.0,0.5833333333333333,24.444444444444443,62.22222222222222
0 days 00:03:01.020000,187.5,8537.390241433333,101.6730898,114.02098138333334,89.56852011666666,13784.811222,37.512274266666665,33.15430588333333,22.556391,0.5887839333333333,0.2595361666666667,0.0,0.5833333333333333,24.444444444444443,62.22222222222222
0 days 00:04:01.020000,187.5,8444.9406232,102.4377359,114.69669864999999,90.32352376666667,13784.811222,37.64827291666666,33.020986883333336,22.556391,0.57404625,0.27552815,0.0,0.5833333333333333,24.444444444444443,62.22222222222222
0 days 00:05:01.020000,187.5,8374.7083035,102.83694278333334,115.02376771666667,90.72966546666666,13784.811222,37.78320551666666,32.82783835,22.556391,0.5717236666666667,0.27692595,0.0,0.5833333333333333,24.444444444444443,62.22222222222222
0 days 00:06:01.020000,187.5,8324.447151616667,103.06501761666667,115.19873899999999,90.96722628333333,13784.811222,37.91670245,32.57903221666667,22.556391,0.5666834833333334,0.28256435,0.0,0.5833333333333333,24.444444444444443,62.22222222222222
0 days 00:07:01.020000,187.5,8287.823742966666,103.21261136666666,115.30713836666668,91.12315321666667,13784.811222,38.04847401666667,32.2786045,22.556391,0.5615020000000001,0.28735541666666664,0.0,0.5833333333333333,24.444444444444443,62.22222222222222
0 days 00:08:01.020000,187.5,8259.833990933334,103.3143341,115.37865086666667,91.23212866666667,13784.811222,38.17823505,31.9303876,22.6845525,0.5630359166666667,0.2858777333333334,0.0,0.5833333333333333,24.444444444444443,62.22222222222222
0 days 00:09:01.020000,187.5,8238.42959295,103.38585706666666,115.4268937,91.30960209999999,13784.811222,38.305732150000004,31.5381273,22.727273,0.5661883333333333,0.28250975,0.0,0.5833333333333333,24.444444444444443,62.22222222222222
