Time(s),HeartRate(1/min),CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),TotalMetabolicRate(kcal/day),CoreTemperature(degC),SkinTemperature(degC),RespirationRate(1/min),AchievedExerciseLevel,FatigueLevel,TotalMetabolicRate(W),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,152.01951713333335,8642.213189516666,83.89520373333333,99.07765049999999,68.36492655,15377.074739633334,37.110697550000005,33.16621668333333,19.07339411666667,0.6636174666666667,0.17885411666666667,0.0,0.6666666666666666,26.666666666666668,71.11111111111111
0 days 00:01:01.020000,187.5,8967.528073833333,95.2350426,107.9231559,82.97361946666666,15505.877432,37.2684593,33.23931415,23.089577333333335,0.5793071666666666,0.2740163666666667,0.0,0.6666666666666666,26.666666666666668,71.11111111111111
0 days 00:02:01.020000,187.5,8926.134888666666,98.30607296666668,111.02268061666668,86.12912043333334,15505.877432,37.424901616666666,33.2331059,22.7937775,0.5699919833333333,0.2851808166666666,0.0,0.6666666666666666,26.666666666666668,71.11111111111111
0 days 00:03:01.020000,187.5,8830.86202875,100.05512271666666,112.70443010000001,87.93047455,15505.877432,37.581144916666666,33.15200886666666,22.690248566666664,0.54897925,0.30548593333333335,0.0,0.6666666666666666,26.666666666666668,71.11111111111111
0 days 00:04:01.020000,187.5,8735.36504895,100.99687448333334,113.55849683333332,88.8495272,15505.877432,37.73661425,32.99951398333334,22.556391,0.5383336333333334,0.31781305,0.0,0.6666666666666666,26.666666666666668,71.11111111111111
0 days 00:05:01.020000,187.5,8663.67901385,101.49263625,113.9830895,89.34485605,15505.877432,37.89079806666667,32.7802168,22.57063116666667,0.52966875,0.3257598,0.0,0.6666666666666666,26.666666666666668,71.11111111111111
0 days 00:06:01.020000,187.5,8612.529647383333,101.77597713333333,114.21383363333332,89.63339958333333,15505.877432,38.0432203,32.49896158333333,22.727273,0.5307385166666667,0.3252804166666667,0.0,0.6666666666666666,26.666666666666668,71.11111111111111
0 days 00:07:01.020000,187.5,8574.682524633334,101.9609538,114.35924631666667,89.82414586666667,15505.877432,38.193562633333336,32.16040221666667,22.727273,0.53196585,0.32331876666666665,0.0,0.6666666666666666,26.666666666666668,71.11111111111111
0 days 00:08:01.020000,187.5,8546.455278216667,102.07883181666666,114.44712021666668,89.94786305,15505.877432,38.34155558333334,31.768976133333336,22.7648625,0.5342443666666666,0.3213634666666667,0.0,0.6666666666666666,26.666666666666668,71.11111111111111
0 days 00:09:01.020000,187.5,8524.316250116668,102.16576598333333,114.51036359999999,90.03973355,15505.877432,38.4869746,31.32895685,22.900763,0.5370864333333334,0.31785165,0.0,0.6666666666666666,26.666666666666668,71.11111111111111
