Time(s),HeartRate(1/min),CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),TotalMetabolicRate(kcal/day),CoreTemperature(degC),SkinTemperature(degC),RespirationRate(1/min),AchievedExerciseLevel,FatigueLevel,TotalMetabolicRate(W),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,126.94580446666667,7135.216340533333,95.61646261666667,110.94154438333334,79.19211338333334,6852.245369266667,37.062578716666664,33.14163991666667,17.233677316666668,0.7853824333333334,0.03883285,0.0,0.25,23.333333333333332,40.0
0 days 00:01:01.020000,166.0302719,7372.9461874,100.15412213333335,112.75344206666666,87.21037628333333,6900.546379,37.12437673333333,33.20385486666667,21.70543865,0.7761087833333333,0.053747866666666665,0.0,0.25,23.333333333333332,40.0
0 days 00:02:01.020000,166.53766801666663,7408.3286926,100.79730993333332,113.54197389999999,87.8825403,6900.546379,37.18359576666667,33.24068751666667,21.948797766666665,0.7744635,0.05555125,0.0,0.25,23.333333333333332,40.0
0 days 00:03:01.020000,172.87581696666666,7364.702806483333,101.00385138333333,112.99932426666666,88.62390574999999,6900.546379,37.24280085,33.2466734,21.818469999999998,0.7710990833333333,0.058273483333333334,0.0,0.25,23.333333333333332,40.0
0 days 00:04:01.020000,176.470588,7374.633509383333,101.65630116666667,113.0935626,89.45503415,6900.546379,37.30202751666666,33.22205436666666,21.73913,0.7689026833333333,0.06027503333333333,0.0,0.25,23.333333333333332,40.0
0 days 00:05:01.020000,176.0008168,7323.948047216666,101.83280701666666,113.1791247,89.69440025,6900.546379,37.36094226666667,33.16868963333334,21.73913,0.7671011,0.061876266666666666,0.0,0.25,23.333333333333332,40.0
0 days 00:06:01.020000,176.470588,7305.114199483333,102.03450191666667,113.34731358333333,89.87982468333333,6900.546379,37.419461500000004,33.0874361,21.73913,0.7655372,0.06312378333333334,0.0,0.25,23.333333333333332,40.0
0 days 00:07:01.020000,176.87908476666664,7282.697879633333,102.15965893333333,113.40250073333333,90.12892205,6900.546379,37.47747726666667,32.9796578,21.73913,0.7648112499999999,0.06390696666666666,0.0,0.25,23.333333333333332,40.0
0 days 00:08:01.020000,176.470588,7224.056334383334,102.15827466666666,113.32569008333333,90.14480861666667,6900.546379,37.53486806666667,32.846830499999996,21.836982666666664,0.7641000666666666,0.06453123333333334,0.0,0.25,23.333333333333332,40.0
0 days 00:09:01.020000,176.470588,7186.08379915,102.1964191,113.3388867,90.281586,6900.546379,37.59154036666666,32.69035843333333,21.89781,0.7635056666666666,0.06491183333333334,0.0,0.25,23.333333333333332,40.0
