Time(s),HeartRate(1/min),CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),TotalMetabolicRate(kcal/day),CoreTemperature(degC),SkinTemperature(degC),RespirationRate(1/min),AchievedExerciseLevel,FatigueLevel,TotalMetabolicRate(W),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,155.43108064999998,9554.987179316668,75.06336160000001,90.89219851666667,58.67637198333333,22196.938236383332,37.149348866666664,33.17457701666667,19.699837533333334,0.5870154666666667,0.26353923333333334,0.0,1.0,25.555555555555557,71.11111111111111
0 days 00:01:01.020000,187.5,10054.234035233332,86.03307796666667,99.73006133333334,72.16827498333333,22390.142275,37.384830699999995,33.2424322,23.2800388,0.4963201,0.37490731666666666,0.0,1.0,25.555555555555557,71.11111111111111
0 days 00:02:01.020000,187.5,10025.226859983335,89.20892603333333,102.95874744999999,75.38321103333332,22390.142275,37.61848723333333,33.19965365,23.1305903,0.4626099166666667,0.41382026666666666,0.0,1.0,25.555555555555557,71.11111111111111
0 days 00:03:01.020000,187.5,9929.0522251,91.23905555,104.93300423333334,77.55362298333333,22390.142275,37.85106715,33.05373351666667,22.953611000000002,0.4597965333333333,0.41570708333333334,0.0,1.0,25.555555555555557,71.11111111111111
0 days 00:04:01.020000,187.5,9823.300253883333,92.51087415,106.11736075,78.98016968333333,22390.142275,38.08200836666666,32.810150400000005,22.900763,0.45929143333333333,0.41732664999999997,0.0,1.0,25.555555555555557,71.11111111111111
0 days 00:05:01.020000,187.5,9741.775901666666,93.25672039999999,106.78923715,79.84591631666667,22390.142275,38.310512933333335,32.475859883333335,22.900763,0.4597264,0.41583465,0.0,1.0,25.555555555555557,71.11111111111111
0 days 00:06:01.020000,187.5,9682.514232733334,93.70842531666668,107.18461966666668,80.38507418333333,22390.142275,38.53600828333333,32.05822126666666,23.047563000000004,0.4606585,0.4153971833333333,0.0,1.0,25.555555555555557,71.11111111111111
0 days 00:07:01.020000,187.5,9638.455833016666,94.0012442,107.43435151666667,80.7430334,22390.142275,38.758008499999995,31.564351016666667,23.076923,0.25386943333333334,0.6437217000000001,0.0,1.0,25.555555555555557,71.11111111111111
0 days 00:08:01.020000,187.5,9600.596445833333,94.25291461666667,107.6488758,81.05094213333334,22390.142275,38.976015266666664,31.0008703,23.286841433333333,-0.45940053333333336,1.4308233166666668,0.0,1.0,25.555555555555557,71.11111111111111
0 days 00:09:01.020000,187.5,9576.336393416666,94.32838816666667,107.69851026666667,81.16179860000001,22390.142275,39.188933516666665,30.3744463,23.622047,-0.46134015,1.4333340833333332,0.0,1.0,25.555555555555557,71.11111111111111
