Time(s),HeartRate(1/min),CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),TotalMetabolicRate(kcal/day),CoreTemperature(degC),SkinTemperature(degC),RespirationRate(1/min),AchievedExerciseLevel,FatigueLevel,TotalMetabolicRate(W),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,152.01951713333335,8642.213610483333,83.89520710000001,99.07765578333333,68.36492798333333,15377.074739633334,37.1106545,33.17115935,19.07339411666667,0.6636174166666666,0.17885411666666667,0.0,0.6666666666666666,30.0,62.22222222222222
0 days 00:01:01.020000,187.5,8967.528354883334,95.23504276666667,107.92315633333332,82.97361930000001,15505.877432,37.2682278,33.25379738333333,23.089577333333335,0.57930545,0.2740183333333333,0.0,0.6666666666666666,30.0,62.22222222222222
0 days 00:02:01.020000,187.5,8926.1355996,98.30607958333333,111.02268823333334,86.12912605,15505.877432,37.42449213333334,33.25694203333333,22.7937775,0.5699901333333333,0.28518281666666667,0.0,0.6666666666666666,30.0,62.22222222222222
0 days 00:03:01.020000,187.5,8830.86396515,100.05513461666666,112.70444445,87.93048445,15505.877432,37.58061425,33.185011116666665,22.690248566666664,0.5489771333333333,0.3054882,0.0,0.6666666666666666,30.0,62.22222222222222
0 days 00:04:01.020000,187.5,8735.368363866666,100.99689238333333,113.55851905,88.84954206666666,15505.877432,37.73600846666667,33.04149641666667,22.556391,0.5383317000000001,0.31781515000000005,0.0,0.6666666666666666,30.0,62.22222222222222
0 days 00:05:01.020000,187.5,8663.683845516667,101.49266041666667,113.98311983333333,89.3448758,15505.877432,37.89015723333333,32.83098673333333,22.57063116666667,0.5296670666666666,0.32576168333333333,0.0,0.6666666666666666,30.0,62.22222222222222
0 days 00:06:01.020000,187.5,8612.535859883334,101.77600890000001,114.21387346666667,89.6334257,15505.877432,38.04257881666667,32.55831718333334,22.727273,0.5307368166666666,0.32528216666666665,0.0,0.6666666666666666,30.0,62.22222222222222
0 days 00:07:01.020000,187.5,8574.689917616666,101.96099258333334,114.35929463333333,89.8241778,15505.877432,38.19295356666667,32.22813263333333,22.727273,0.5319548166666667,0.3233207,0.0,0.6666666666666666,30.0,62.22222222222222
0 days 00:08:01.020000,187.5,8546.463636966666,102.07887658333334,114.44717586666667,89.9479001,15505.877432,38.341010483333335,31.844862066666668,22.7648625,0.5342431666666666,0.3213646166666667,0.0,0.6666666666666666,30.0,62.22222222222222
0 days 00:09:01.020000,187.5,8524.3253939,102.16581434999999,114.51042385000001,90.03977348333333,15505.877432,38.486524216666666,31.412771266666667,22.900763,0.5370855333333334,0.3178524833333333,0.0,0.6666666666666666,30.0,62.22222222222222
