Time(s),HeartRate(1/min),CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),TotalMetabolicRate(kcal/day),CoreTemperature(degC),SkinTemperature(degC),RespirationRate(1/min),AchievedExerciseLevel,FatigueLevel,TotalMetabolicRate(W),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,155.43108064999998,9554.988976033334,75.0633717,90.89221524999999,58.67637715,22196.938236383332,37.14917878333333,33.181173216666664,19.699837533333334,0.5870175666666667,0.2635369166666667,0.0,1.0,30.0,48.888888888888886
0 days 00:01:01.020000,187.5,10054.235335933334,86.03307588333334,99.73006065,72.16827113333333,22390.142275,37.38393216666667,33.26191805,23.2800388,0.49632123333333333,0.37489918333333333,0.0,1.0,30.0,48.888888888888886
0 days 00:02:01.020000,187.5,10025.231456,89.20893908333333,102.95876606666667,75.38321765,22390.142275,37.616835566666666,33.2320313,23.1305903,0.46260286666666667,0.4138280166666667,0.0,1.0,30.0,48.888888888888886
0 days 00:03:01.020000,187.5,9929.062329483333,91.23908843333334,104.93304955,77.55364158333333,22390.142275,37.84876936666667,33.09899123333334,22.953611000000002,0.45979044999999996,0.4157138166666667,0.0,1.0,30.0,48.888888888888886
0 days 00:04:01.020000,187.5,9823.317363233333,92.51093315,106.11744075,78.98020451666666,22390.142275,38.07915796666667,32.8682564,22.900763,0.45928465,0.41733415,0.0,1.0,30.0,48.888888888888886
0 days 00:05:01.020000,187.5,9741.80074475,93.25681678333333,106.78936433333334,79.84597758333332,22390.142275,38.307175799999996,32.54675713333333,22.900763,0.459719,0.41584281666666667,0.0,1.0,30.0,48.888888888888886
0 days 00:06:01.020000,187.5,9682.547229933332,93.7085666,107.18480235,80.38516908333332,22390.142275,38.532242249999996,32.14182385,23.047563000000004,0.4606507,0.4154058,0.0,1.0,30.0,48.888888888888886
0 days 00:07:01.020000,187.5,9638.4974608,94.00143436666667,107.43459401666668,80.74316508333332,22390.142275,38.75386566666667,31.660545383333332,23.076923,0.25386158333333336,0.6437302666666667,0.0,1.0,30.0,48.888888888888886
0 days 00:08:01.020000,187.5,9600.648393649999,94.25313609999999,107.64916231666666,81.05109033333333,22390.142275,38.9715349,31.1095193,23.286841433333333,-0.45940375,1.4308271666666668,0.0,1.0,30.0,48.888888888888886
0 days 00:09:01.020000,187.5,9576.4025989,94.32860118333333,107.69880688333333,81.1619123,22390.142275,39.18408623333333,30.495407633333333,23.622047,-0.46134153333333333,1.4333349666666666,0.0,1.0,30.0,48.888888888888886
