Time(s),HeartRate(1/min),CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),TotalMetabolicRate(kcal/day),CoreTemperature(degC),SkinTemperature(degC),RespirationRate(1/min),AchievedExerciseLevel,FatigueLevel,TotalMetabolicRate(W),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,141.28131298333335,7530.9347816,94.0794413,108.85472866666667,78.30461643333334,8557.211243566668,37.07214041666667,33.1548143,17.75702706666667,0.7744080333333334,0.05143495,0.0,0.3333333333333333,28.88888888888889,40.0
0 days 00:01:01.020000,181.4338234,7771.005703100001,101.03803776666668,112.8417553,89.03469433333333,8621.61259,37.15260158333333,33.234909916666666,22.39932285,0.7594784833333333,0.07331961666666667,0.0,0.3333333333333333,28.88888888888889,40.0
0 days 00:02:01.020000,187.5,7742.7062273,101.92750645,113.35225489999999,90.18448278333334,8621.61259,37.230842966666664,33.27611425,22.239090466666664,0.7297042333333333,0.10572498333333333,0.0,0.3333333333333333,28.88888888888889,40.0
0 days 00:03:01.020000,187.5,7660.843783733333,102.64254356666667,113.99667953333332,90.88751225,8621.61259,37.3095487,33.275217149999996,22.058824,0.7199407333333333,0.1131671,0.0,0.3333333333333333,28.88888888888889,40.0
0 days 00:04:01.020000,187.5,7575.545568483333,103.02180631666667,114.28508853333332,91.28438458333333,8621.61259,37.38823493333334,33.233624733333336,22.058824,0.7154748000000001,0.11906495,0.0,0.3333333333333333,28.88888888888889,40.0
0 days 00:05:01.020000,187.5,7507.578494583333,103.24067763333333,114.42406375,91.56328805,8621.61259,37.46661348333334,33.153391383333336,22.058824,0.7132571833333333,0.11965821666666666,0.0,0.3333333333333333,28.88888888888889,40.0
0 days 00:06:01.020000,187.5,7457.882102933333,103.37291716666667,114.49250646666665,91.77465933333333,8621.61259,37.54445786666667,33.0368889,22.058824,0.7112871166666667,0.12202976666666668,0.0,0.3333333333333333,28.88888888888889,40.0
0 days 00:07:01.020000,187.5,7421.6014577666665,103.46315528333334,114.53605183333335,91.92273776666666,8621.61259,37.621588966666664,32.886419016666665,22.058824,0.7128501,0.11981014999999999,0.0,0.3333333333333333,28.88888888888889,40.0
0 days 00:08:01.020000,187.5,7394.9003944333335,103.52457883333334,114.56305053333334,92.02671318333334,8621.61259,37.6978223,32.70419135,22.058824,0.7133050833333333,0.11959205,0.0,0.3333333333333333,28.88888888888889,40.0
0 days 00:09:01.020000,187.5,7374.654862633333,103.57110525,114.58347051666667,92.10549188333333,8621.61259,37.772996516666666,32.49233735,22.0887803,0.7170374833333334,0.11616496666666666,0.0,0.3333333333333333,28.88888888888889,40.0
