Time(s),HeartRate(1/min),CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),TotalMetabolicRate(kcal/day),CoreTemperature(degC),SkinTemperature(degC),RespirationRate(1/min),AchievedExerciseLevel,FatigueLevel,TotalMetabolicRate(W),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,141.28131298333335,7530.929762033334,94.07941533333333,108.85468416666666,78.30459386666666,8557.211243566668,37.07232166666667,33.141708449999996,17.75702706666667,0.7744028833333334,0.051440033333333336,0.0,0.3333333333333333,20.0,75.55555555555556
0 days 00:01:01.020000,181.4338234,7773.290373433334,101.04485935,112.84767211666667,89.03542111666667,8621.61259,37.153508200000005,33.19654766666667,22.39932285,0.7598270666666667,0.07313468333333333,0.0,0.3333333333333333,20.0,75.55555555555556
0 days 00:02:01.020000,187.5,7742.728100733333,101.92800048333334,113.35294823333334,90.18499311666666,8621.61259,37.23265095,33.21292223333333,22.239090466666664,0.7292016333333333,0.10601968333333334,0.0,0.3333333333333333,20.0,75.55555555555556
0 days 00:03:01.020000,187.5,7660.82112655,102.64258021666666,113.99669023333333,90.88755895,8621.61259,37.31209938333333,33.187599983333335,22.058824,0.7204863499999999,0.11288368333333333,0.0,0.3333333333333333,20.0,75.55555555555556
0 days 00:04:01.020000,187.5,7575.521048216667,103.02179146666667,114.28504458333333,91.28438481666667,8621.61259,37.391415916666666,33.12200373333334,22.058824,0.7150269166666666,0.11904943333333333,0.0,0.3333333333333333,20.0,75.55555555555556
0 days 00:05:01.020000,187.5,7507.539440016667,103.2406586,114.42407038333334,91.56319068333333,8621.61259,37.4703305,33.0182019,22.058824,0.7137207166666666,0.11967666666666667,0.0,0.3333333333333333,20.0,75.55555555555556
0 days 00:06:01.020000,187.5,7457.843427383333,103.3728258,114.49236303333333,91.77462891666667,8621.61259,37.54862438333334,32.8785893,22.058824,0.7109395666666667,0.12198753333333333,0.0,0.3333333333333333,20.0,75.55555555555556
0 days 00:07:01.020000,187.5,7421.551716316667,103.4630272,114.53585641666668,91.92268805,8621.61259,37.626122583333334,32.705493016666665,22.058824,0.7132544000000001,0.11984691666666666,0.0,0.3333333333333333,20.0,75.55555555555556
0 days 00:08:01.020000,187.5,7394.8457275166675,103.52440201666667,114.5627995,92.02662194999999,8621.61259,37.70264735,32.50114681666667,22.058824,0.7130184666666667,0.11950876666666667,0.0,0.3333333333333333,20.0,75.55555555555556
0 days 00:09:01.020000,187.5,7374.5894757666665,103.57089883333333,114.58317568333334,92.10538753333334,8621.61259,37.778043483333335,32.267702766666666,22.0887803,0.7173024166666667,0.11625695,0.0,0.3333333333333333,20.0,75.55555555555556
