Time(s),HeartRate(1/min),CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),TotalMetabolicRate(kcal/day),CoreTemperature(degC),SkinTemperature(degC),RespirationRate(1/min),AchievedExerciseLevel,FatigueLevel,TotalMetabolicRate(W),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,149.63539395,8132.850305783333,89.18126313333333,103.98665550000001,73.83663068333334,11967.142991633333,37.0913918,33.151504949999996,18.519237850000003,0.7299467666666666,0.10026175,0.0,0.5,21.11111111111111,66.66666666666667
0 days 00:01:01.020000,187.5,8361.696694833334,99.32609413333333,111.41249386666667,87.48251541666667,12063.745011,37.210300350000004,33.20921286666667,22.9016975,0.6324006166666667,0.21075058333333332,0.0,0.5,21.11111111111111,66.66666666666667
0 days 00:02:01.020000,187.5,8328.666839733334,101.51561118333333,113.61744189999999,89.52282203333333,12063.745011,37.327688333333334,33.20671015,22.567783133333332,0.621737,0.2206039,0.0,0.5,21.11111111111111,66.66666666666667
0 days 00:03:01.020000,187.5,8242.388104133333,102.67120248333335,114.70061345,90.63492943333334,12063.745011,37.44510926666667,33.14609848333333,22.39367103333333,0.6183346333333333,0.22522521666666667,0.0,0.5,21.11111111111111,66.66666666666667
0 days 00:04:01.020000,187.5,8152.3259044666665,103.26337218333333,115.20209206666667,91.23000333333333,12063.745011,37.56207405,33.029520866666665,22.38806,0.61399675,0.22831328333333334,0.0,0.5,21.11111111111111,66.66666666666667
0 days 00:05:01.020000,187.5,8082.982827966667,103.57749851666668,115.44280699999999,91.55761998333334,12063.745011,37.678183116666666,32.860245416666665,22.38806,0.6148369833333334,0.2288293,0.0,0.5,21.11111111111111,66.66666666666667
0 days 00:06:01.020000,187.5,8033.221323416667,103.75904770000001,115.5705478,91.75234675,12063.745011,37.793118449999994,32.64181428333333,22.38806,0.6129372833333334,0.22931931666666666,0.0,0.5,21.11111111111111,66.66666666666667
0 days 00:07:01.020000,187.5,7997.231527166668,103.87638324999999,115.64859915000001,91.88031383333333,12063.745011,37.906623599999996,32.377690216666664,22.410504133333333,0.6073729666666666,0.23545380000000002,0.0,0.5,21.11111111111111,66.66666666666667
0 days 00:08:01.020000,187.5,7970.622788433333,103.95479165,115.69775366666666,91.96721078333333,12063.745011,38.01845695,32.07118656666667,22.556391,0.6084758333333333,0.23330823333333334,0.0,0.5,21.11111111111111,66.66666666666667
0 days 00:09:01.020000,187.5,7949.083911083333,104.02511476666668,115.7445326,92.04382749999999,12063.745011,38.12848066666667,31.725454266666667,22.556391,0.6108553833333333,0.2317245,0.0,0.5,21.11111111111111,66.66666666666667
