Time(s),HeartRate(1/min),CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),TotalMetabolicRate(kcal/day),CoreTemperature(degC),SkinTemperature(degC),RespirationRate(1/min),AchievedExerciseLevel,FatigueLevel,TotalMetabolicRate(W),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,141.28131298333335,7530.9307796,94.07942061666667,108.85469323333334,78.30459841666666,8557.211243566668,37.072284599999996,33.14660133333334,17.75702706666667,0.7744043833333334,0.051438533333333335,0.0,0.3333333333333333,23.333333333333332,66.66666666666667
0 days 00:01:01.020000,181.4338234,7773.3099162,101.04499166666666,112.84814523333333,89.03562828333334,8621.61259,37.15332776666666,33.210834416666664,22.39932285,0.75982755,0.07313396666666666,0.0,0.3333333333333333,23.333333333333332,66.66666666666667
0 days 00:02:01.020000,187.5,7742.723688866667,101.92792809999999,113.35283353333332,90.18491833333334,8621.61259,37.23230311666667,33.23636196666667,22.239090466666664,0.7292010999999999,0.10602015,0.0,0.3333333333333333,23.333333333333332,66.66666666666667
0 days 00:03:01.020000,187.5,7660.822353683334,102.64258633333334,113.99669808333333,90.88756396666666,8621.61259,37.3116329,33.2199655,22.058824,0.7204849000000001,0.11288506666666667,0.0,0.3333333333333333,23.333333333333332,66.66666666666667
0 days 00:04:01.020000,187.5,7575.52507125,103.02179113333334,114.28504896666666,91.28438235,8621.61259,37.39086818333333,33.163068816666666,22.058824,0.71502485,0.11905136666666666,0.0,0.3333333333333333,23.333333333333332,66.66666666666667
0 days 00:05:01.020000,187.5,7507.54463055,103.24066961666668,114.4240884,91.56319346666666,8621.61259,37.469734216666666,33.067739483333334,22.058824,0.7137177,0.11967986666666668,0.0,0.3333333333333333,23.333333333333332,66.66666666666667
0 days 00:06:01.020000,187.5,7457.8497939,103.3728415,114.49238728333333,91.77463463333333,8621.61259,37.548009816666664,32.93636753333333,22.058824,0.7109363500000001,0.12199026666666667,0.0,0.3333333333333333,23.333333333333332,66.66666666666667
0 days 00:07:01.020000,187.5,7421.559243466666,103.46304908333333,114.53588859999999,91.92269821666667,8621.61259,37.62551873333334,32.77127425,22.058824,0.7132506500000001,0.11984975,0.0,0.3333333333333333,23.333333333333332,66.66666666666667
0 days 00:08:01.020000,187.5,7394.854090266667,103.52442933333333,114.5628382,92.02663633333333,8621.61259,37.702081166666666,32.574687966666666,22.058824,0.7130155499999999,0.11951125,0.0,0.3333333333333333,23.333333333333332,66.66666666666667
0 days 00:09:01.020000,187.5,7374.598766566666,103.57092845000001,114.58321788333333,92.10540256666667,8621.61259,37.77754023333333,32.348756099999996,22.0887803,0.7172992666666667,0.11625915,0.0,0.3333333333333333,23.333333333333332,66.66666666666667
