Time(s),HeartRate(1/min),CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),TotalMetabolicRate(kcal/day),CoreTemperature(degC),SkinTemperature(degC),RespirationRate(1/min),AchievedExerciseLevel,FatigueLevel,TotalMetabolicRate(W),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,149.63539395,8132.851279516666,89.18127426666666,103.98667678333332,73.83664661666667,11967.142991633333,37.09124125,33.16133033333333,18.519237850000003,0.7299507333333334,0.10025773333333333,0.0,0.5,27.77777777777778,40.0
0 days 00:01:01.020000,187.5,8361.695531183334,99.32610501666666,111.41250369999999,87.4825263,12063.745011,37.20948161666667,33.23805183333334,22.9016975,0.6324015000000001,0.21074971666666667,0.0,0.5,27.77777777777778,40.0
0 days 00:02:01.020000,187.5,8328.674395816666,101.51558525,113.61742411666667,89.52279385,12063.745011,37.326138316666665,33.254320633333336,22.567783133333332,0.6217303666666667,0.22061063333333333,0.0,0.5,27.77777777777778,40.0
0 days 00:03:01.020000,187.5,8242.398079866667,102.67122264999999,114.70064588333334,90.63494285,12063.745011,37.44295758333333,33.212228816666666,22.39367103333333,0.61832405,0.22523635,0.0,0.5,27.77777777777778,40.0
0 days 00:04:01.020000,187.5,8152.34212575,103.26340973333332,115.20214945,91.2300292,12063.745011,37.55941533333333,33.113907516666664,22.38806,0.6139839666666667,0.22832650000000002,0.0,0.5,27.77777777777778,40.0
0 days 00:05:01.020000,187.5,8083.005479750001,103.57756755,115.44290415,91.55767141666666,12063.745011,37.67509433333333,32.962607399999996,22.38806,0.6148229000000001,0.22884398333333333,0.0,0.5,27.77777777777778,40.0
0 days 00:06:01.020000,187.5,8033.251010116667,103.75914881666667,115.57068601666667,91.75242391666667,12063.745011,37.789668266666666,32.76184791666667,22.38806,0.6129222166666667,0.22933471666666666,0.0,0.5,27.77777777777778,40.0
0 days 00:07:01.020000,187.5,7997.268708483333,103.87651816666667,115.64878086666666,91.88041811666668,12063.745011,37.902876,32.5150685,22.410504133333333,0.6073591166666666,0.23546818333333333,0.0,0.5,27.77777777777778,40.0
0 days 00:08:01.020000,187.5,7970.667740283333,103.9549621,115.6979807,91.96734363333333,12063.745011,38.01447038333333,32.22556108333333,22.556391,0.6084612833333334,0.23332326666666664,0.0,0.5,27.77777777777778,40.0
0 days 00:09:01.020000,187.5,7949.136874433333,104.02531866666666,115.74480331666668,92.04398691666667,12063.745011,38.12431505,31.89645855,22.556391,0.6108408166666667,0.2317396,0.0,0.5,27.77777777777778,40.0
