Time(s),HeartRate(1/min),CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),TotalMetabolicRate(kcal/day),CoreTemperature(degC),SkinTemperature(degC),RespirationRate(1/min),AchievedExerciseLevel,FatigueLevel,TotalMetabolicRate(W),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,147.10451229999998,7844.09697365,91.76810926666667,106.45904818333334,76.09439625,10262.177117266667,37.081682783333335,33.15914561666667,18.19004005,0.76883965,0.0586251,0.0,0.41666666666666663,28.88888888888889,40.0
0 days 00:01:01.020000,187.5,8059.731397533334,100.51255379999999,112.27785361666666,88.72616598333335,10342.6788,37.1809446,33.23914151666666,22.7254228,0.6856606666666667,0.15322503333333334,0.0,0.41666666666666663,28.88888888888889,40.0
0 days 00:02:01.020000,187.5,8031.31177725,102.1099901,113.88139385,90.21562496666667,10342.6788,37.27843871666666,33.26876131666667,22.410504133333333,0.6623574666666666,0.17371603333333333,0.0,0.41666666666666663,28.88888888888889,40.0
0 days 00:03:01.020000,187.5,7948.357845633333,102.9812402,114.67685873333333,91.06358635,10342.6788,37.37623266666667,33.24822135,22.249861666666668,0.6568284333333333,0.18037586666666666,0.0,0.41666666666666663,28.88888888888889,40.0
0 days 00:04:01.020000,187.5,7859.867605433334,103.44411151666667,115.04743933333333,91.5389215,10342.6788,37.47386551666667,33.17902515,22.222222,0.6533592166666666,0.18276971666666667,0.0,0.41666666666666663,28.88888888888889,40.0
0 days 00:05:01.020000,187.5,7791.15563995,103.69479716666666,115.22370338333333,91.80807818333332,10342.6788,37.5709583,33.06380918333333,22.222222,0.6524644666666667,0.18456596666666666,0.0,0.41666666666666663,28.88888888888889,40.0
0 days 00:06:01.020000,187.5,7741.643033666666,103.84415793333334,115.31862718333333,91.97331148333333,10342.6788,37.66723651666667,32.9055127,22.222222,0.6531193666666667,0.18308228333333335,0.0,0.41666666666666663,28.88888888888889,40.0
0 days 00:07:01.020000,187.5,7705.816749416667,103.94339941666667,115.37823676666667,92.08475068333334,10342.6788,37.76248148333333,32.707007983333334,22.222222,0.6538686499999999,0.18278106666666666,0.0,0.41666666666666663,28.88888888888889,40.0
0 days 00:08:01.020000,187.5,7678.849881916667,104.01677790000001,115.42173726666667,92.16740253333334,10342.6788,37.85653296666667,32.471015466666664,22.222222,0.65638575,0.1799739,0.0,0.41666666666666663,28.88888888888889,40.0
0 days 00:09:01.020000,187.5,7658.037253500001,104.0673165,115.44908690000001,92.2255691,10342.6788,37.94921588333333,32.20012205,22.3631843,0.65772125,0.17853948333333333,0.0,0.41666666666666663,28.88888888888889,40.0
