Time(s),HeartRate(1/min),CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),TotalMetabolicRate(kcal/day),CoreTemperature(degC),SkinTemperature(degC),RespirationRate(1/min),AchievedExerciseLevel,FatigueLevel,TotalMetabolicRate(W),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,141.28131298333335,7530.9362241,94.07944881666667,108.85474121666667,78.30462296666666,8557.211243566668,37.07209005,33.146603266666666,17.75702706666667,0.7744094833333333,0.05143358333333334,0.0,0.3333333333333333,23.333333333333332,40.0
0 days 00:01:01.020000,181.4338234,7773.290987333333,101.04480958333333,112.84776964999999,89.03542038333333,8621.61259,37.15232196666667,33.21106936666667,22.39932285,0.7598172833333333,0.07314435,0.0,0.3333333333333333,23.333333333333332,40.0
0 days 00:02:01.020000,187.5,7742.729054516666,101.92805498333334,113.35300133333334,90.18504205,8621.61259,37.2302208,33.237349,22.239090466666664,0.7291901333333333,0.10603064999999999,0.0,0.3333333333333333,23.333333333333332,40.0
0 days 00:03:01.020000,187.5,7660.833537183334,102.6426076,113.99673303333334,90.8875773,8621.61259,37.30854398333334,33.222180183333336,22.058824,0.7204688833333334,0.11290045,0.0,0.3333333333333333,23.333333333333332,40.0
0 days 00:04:01.020000,187.5,7575.545266433333,103.02184741666666,114.2851303,91.28442283333334,8621.61259,37.38680156666667,33.166945416666664,22.058824,0.7150037333333333,0.11907168333333333,0.0,0.3333333333333333,23.333333333333332,40.0
0 days 00:05:01.020000,187.5,7507.57623715,103.24075420000001,114.42421561666667,91.5632285,8621.61259,37.464706183333334,33.073684166666666,22.058824,0.7136875666666666,0.1197091,0.0,0.3333333333333333,23.333333333333332,40.0
0 days 00:06:01.020000,187.5,7457.894914383333,103.3729652,114.49257191666668,91.77468746666666,8621.61259,37.54203258333334,32.94476205,22.058824,0.7109008,0.12201961666666666,0.0,0.3333333333333333,23.333333333333332,40.0
0 days 00:07:01.020000,187.5,7421.6186098,103.46323008333334,114.53615003333333,91.92278618333333,8621.61259,37.618603799999995,32.782476466666665,22.058824,0.7132042999999999,0.11988448333333333,0.0,0.3333333333333333,23.333333333333332,40.0
0 days 00:08:01.020000,187.5,7394.928403883333,103.52467208333334,114.56318185,92.02676261666667,8621.61259,37.69423641666666,32.589033666666666,22.058824,0.7129720833333334,0.11954703333333333,0.0,0.3333333333333333,23.333333333333332,40.0
0 days 00:09:01.020000,187.5,7374.690491883333,103.57122808333334,114.58364198333334,92.10555866666667,8621.61259,37.76877065,32.3665615,22.0887803,0.7172429833333334,0.11630091666666667,0.0,0.3333333333333333,23.333333333333332,40.0
