Time(s),HeartRate(1/min),CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),TotalMetabolicRate(kcal/day),CoreTemperature(degC),SkinTemperature(degC),RespirationRate(1/min),AchievedExerciseLevel,FatigueLevel,TotalMetabolicRate(W),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,149.63539395,8132.851636266667,89.1812786,103.98668495,73.83665271666668,11967.142991633333,37.09118506666667,33.15314706666667,18.519237850000003,0.7299453833333334,0.10026316666666667,0.0,0.5,22.22222222222222,40.0
0 days 00:01:01.020000,187.5,8361.697407616668,99.32609633333333,111.41249686666667,87.48251706666666,12063.745011,37.20915418333333,33.21426436666666,22.9016975,0.6323929166666667,0.21075856666666667,0.0,0.5,22.22222222222222,40.0
0 days 00:02:01.020000,187.5,8328.671853333333,101.51562396666667,113.61746078333334,89.52283106666667,12063.745011,37.3254388,33.21558673333333,22.567783133333332,0.6217238500000001,0.22061741666666668,0.0,0.5,22.22222222222222,40.0
0 days 00:03:01.020000,187.5,8242.400900333332,102.671234,114.7006608,90.63495175,12063.745011,37.441839400000006,33.15917618333334,22.39367103333333,0.6183171666666667,0.22524325,0.0,0.5,22.22222222222222,40.0
0 days 00:04:01.020000,187.5,8152.348406983334,103.26343745000001,115.20218515,91.23005145,12063.745011,37.55782861666667,33.047136716666664,22.38806,0.6139753166666666,0.22833546666666665,0.0,0.5,22.22222222222222,40.0
0 days 00:05:01.020000,187.5,8083.016495,103.57760986666668,115.44296038333333,91.55770443333334,12063.745011,37.672988483333334,32.8827065,22.38806,0.6148122333333333,0.22885465000000002,0.0,0.5,22.22222222222222,40.0
0 days 00:06:01.020000,187.5,8033.267845866666,103.75921233333334,115.57077066666668,91.75247325000001,12063.745011,37.786994066666665,32.66940163333333,22.38806,0.6129095833333333,0.22934773333333333,0.0,0.5,22.22222222222222,40.0
0 days 00:07:01.020000,187.5,7997.292493983333,103.87660883333334,115.64890146666667,91.88048886666667,12063.745011,37.899585216666665,32.41066033333333,22.410504133333333,0.6073456833333334,0.2354822,0.0,0.5,22.22222222222222,40.0
0 days 00:08:01.020000,187.5,7970.699608916667,103.9550875,115.69814648333333,91.96744203333333,12063.745011,38.01051625,32.109773733333334,22.556391,0.6084454833333334,0.23333966666666667,0.0,0.5,22.22222222222222,40.0
0 days 00:09:01.020000,187.5,7949.178142833333,104.02548275000001,115.74501953333333,92.04411575,12063.745011,38.119654116666666,31.769872733333333,22.556391,0.6108229666666667,0.23175821666666666,0.0,0.5,22.22222222222222,40.0
