Time(s),HeartRate(1/min),CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),TotalMetabolicRate(kcal/day),CoreTemperature(degC),SkinTemperature(degC),RespirationRate(1/min),AchievedExerciseLevel,FatigueLevel,TotalMetabolicRate(W),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,127.0920033,7141.5154268666665,95.62437678333335,110.93824588333334,79.21030193333333,6852.245369266667,37.06268356666667,33.13837231666667,17.233677316666668,0.7853840000000001,0.03883165,0.0,0.25,21.11111111111111,57.77777777777778
0 days 00:01:01.020000,166.41834381666663,7385.944820366667,100.13051746666666,112.6984177,87.27812601666666,6900.546379,37.12486355,33.19422256666667,21.70543865,0.7763357166666667,0.05375383333333333,0.0,0.25,21.11111111111111,57.77777777777778
0 days 00:02:01.020000,166.37426933333333,7402.995059433333,100.78914266666668,113.55033645,87.85788116666666,6900.546379,37.1846083,33.22467785,21.948797766666665,0.7743658,0.055572783333333334,0.0,0.25,21.11111111111111,57.77777777777778
0 days 00:03:01.020000,172.38562091666665,7348.831599616667,100.97487705,113.01048858333334,88.54949415,6900.546379,37.24430236666667,33.224269,21.818469999999998,0.7710615,0.05825893333333333,0.0,0.25,21.11111111111111,57.77777777777778
0 days 00:04:01.020000,176.470588,7374.467473433334,101.65677616666667,113.09432458333335,89.45619563333334,6900.546379,37.30398151666667,33.19323633333333,21.73913,0.7689047,0.06027315,0.0,0.25,21.11111111111111,57.77777777777778
0 days 00:05:01.020000,176.32761416666665,7337.4519376,101.85441576666668,113.17917848333333,89.69464178333332,6900.546379,37.36332171666666,33.13345818333333,21.73913,0.7671046,0.06187558333333333,0.0,0.25,21.11111111111111,57.77777777777778
0 days 00:06:01.020000,176.470588,7304.993993816666,102.03417859999999,113.34562604999999,89.87922053333334,6900.546379,37.4222421,33.045803533333334,21.73913,0.7655428666666667,0.06311858333333334,0.0,0.25,21.11111111111111,57.77777777777778
0 days 00:07:01.020000,176.53186255,7268.266526733333,102.13668848333333,113.40073828333334,90.101007,6900.546379,37.480637050000006,32.93164395,21.73913,0.7648154833333333,0.0639018,0.0,0.25,21.11111111111111,57.77777777777778
0 days 00:08:01.020000,176.470588,7223.8782274,102.15766261666666,113.32453260000001,90.14492768333334,6900.546379,37.53838791666667,32.79246143333334,21.836982666666664,0.7641066333333334,0.06452523333333333,0.0,0.25,21.11111111111111,57.77777777777778
0 days 00:09:01.020000,176.470588,7185.8583957499995,102.19564731666667,113.33845045,90.28166741666668,6900.546379,37.595403033333334,32.6296664,21.89781,0.7635124166666666,0.06490581666666667,0.0,0.25,21.11111111111111,57.77777777777778
