Time(s),HeartRate(1/min),CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),TotalMetabolicRate(kcal/day),CoreTemperature(degC),SkinTemperature(degC),RespirationRate(1/min),AchievedExerciseLevel,FatigueLevel,TotalMetabolicRate(W),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,126.94580446666667,7134.871602900001,95.61394573333334,110.94128711666667,79.18863298333333,6852.245369266667,37.06258828333333,33.14327733333333,17.233677316666668,0.7853847500000001,0.038830783333333334,0.0,0.25,24.444444444444443,40.0
0 days 00:01:01.020000,166.56131765,7370.654997566667,100.15038703333333,112.70630021666666,87.29674928333334,6900.546379,37.124434433333334,33.20856583333333,21.69738795,0.7764199333333333,0.053695033333333336,0.0,0.25,24.444444444444443,40.0
0 days 00:02:01.020000,166.70106669999998,7401.662887683333,100.8029591,113.53696756666666,87.899421,6900.546379,37.18372335,33.24832738333333,21.948797766666665,0.7741722666666667,0.055642616666666665,0.0,0.25,24.444444444444443,40.0
0 days 00:03:01.020000,172.7124182833333,7359.500190233333,101.03085778333335,113.04568218333334,88.6286513,6900.546379,37.24299791666667,33.25714618333333,21.818469999999998,0.77130555,0.058178233333333336,0.0,0.25,24.444444444444443,40.0
0 days 00:04:01.020000,176.470588,7374.812196700001,101.65859736666667,113.09581688333333,89.45682838333333,6900.546379,37.30230525,33.2352319,21.73913,0.7689206666666666,0.0602768,0.0,0.25,24.444444444444443,40.0
0 days 00:05:01.020000,176.20506518333332,7332.593189033333,101.84727068333333,113.18048513333333,89.75103773333333,6900.546379,37.36131101666667,33.18443715,21.73913,0.7672417500000001,0.0617551,0.0,0.25,24.444444444444443,40.0
0 days 00:06:01.020000,176.470588,7305.2353931,102.0349891,113.34891739999999,89.88041261666667,6900.546379,37.41992975,33.1056236,21.73913,0.7660564833333333,0.06295303333333332,0.0,0.25,24.444444444444443,40.0
0 days 00:07:01.020000,177.0220586,7288.5984947,102.16962496666666,113.40486958333332,90.10223925,6900.546379,37.478053433333336,33.000160799999996,21.73913,0.7648989166666667,0.06389525,0.0,0.25,24.444444444444443,40.0
0 days 00:08:01.020000,176.470588,7224.134830049999,102.15851984999999,113.32652948333333,90.14456848333333,6900.546379,37.53555981666667,32.86952405,21.836982666666664,0.7642327333333333,0.06440615,0.0,0.25,24.444444444444443,40.0
0 days 00:09:01.020000,176.470588,7186.05391305,102.19618551666666,113.33868355,90.28142871666667,6900.546379,37.59235461666667,32.71512116666666,21.89781,0.7639646333333334,0.06475213333333334,0.0,0.25,24.444444444444443,40.0
