Time(s),HeartRate(1/min),CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),TotalMetabolicRate(kcal/day),CoreTemperature(degC),SkinTemperature(degC),RespirationRate(1/min),AchievedExerciseLevel,FatigueLevel,TotalMetabolicRate(W),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,154.02694258333335,9126.851203366667,79.13589998333333,94.65295376666667,63.17193076666667,18787.006488266667,37.129781650000005,33.17165043333333,19.433261883333333,0.61677335,0.2314936,0.0,0.8333333333333333,26.666666666666668,48.888888888888886
0 days 00:01:01.020000,187.5,9536.9667522,90.48553618333334,103.70990526666667,77.3646642,18948.009854,37.325343716666666,33.24440738333333,23.1757323,0.5424313666666667,0.3211492166666667,0.0,0.8333333333333333,26.666666666666668,48.888888888888886
0 days 00:02:01.020000,187.5,9499.241264116667,93.74890093333333,107.01398535,80.69469389999999,18948.009854,37.519293250000004,33.222005833333334,22.994715,0.5069106166666667,0.3588850833333333,0.0,0.8333333333333333,26.666666666666668,48.888888888888886
0 days 00:03:01.020000,187.5,9400.62072655,95.76927308333333,108.97213016666666,82.869986,18948.009854,37.71275678333333,33.11041255,22.8516075,0.48980193333333333,0.3775464,0.0,0.8333333333333333,26.666666666666668,48.888888888888886
0 days 00:04:01.020000,187.5,9299.076034383334,96.9459147,110.06143875,84.20259601666666,18948.009854,37.905023033333336,32.914072966666666,22.787994500000003,0.4873103833333333,0.3795192666666667,0.0,0.8333333333333333,26.666666666666668,48.888888888888886
0 days 00:05:01.020000,187.5,9222.855501333333,97.60065968333333,110.64462234999999,84.97383165,18948.009854,38.095440700000005,32.638846550000004,22.89498,0.4886244,0.37884723333333337,0.0,0.8333333333333333,26.666666666666668,48.888888888888886
0 days 00:06:01.020000,187.5,9167.812101466667,97.99369431666668,110.98381446666667,85.45091215000001,18948.009854,38.283538783333334,32.29082876666667,22.900763,0.48838823333333337,0.3781586666666667,0.0,0.8333333333333333,26.666666666666668,48.888888888888886
0 days 00:07:01.020000,187.5,9127.544031166668,98.23604251666667,111.18560755,85.7545526,18948.009854,38.46887901666666,31.87584805,22.900763,0.49124654999999995,0.3759251833333333,0.0,0.8333333333333333,26.666666666666668,48.888888888888886
0 days 00:08:01.020000,187.5,9096.8826582,98.40227048333333,111.32045736666667,85.9674114,18948.009854,38.651153083333334,31.39951296666667,22.930123,0.4924339833333333,0.373584,0.0,0.8333333333333333,26.666666666666668,48.888888888888886
0 days 00:09:01.020000,187.5,9072.327715233334,98.52285833333333,111.41555413333334,86.12535315,18948.009854,38.83007863333333,30.867121316666665,23.076923,0.07117956666666667,0.8300056166666666,0.0,0.8333333333333333,26.666666666666668,48.888888888888886
