Time(s),HeartRate(1/min),CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),TotalMetabolicRate(kcal/day),CoreTemperature(degC),SkinTemperature(degC),RespirationRate(1/min),AchievedExerciseLevel,FatigueLevel,TotalMetabolicRate(W),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,153.00971806666666,8883.7624432,81.43860931666667,96.79794100000001,65.68406846666667,17082.040613983332,37.12020895,33.17399463333333,19.261835233333333,0.6379076,0.20624266666666669,0.0,0.75,30.0,53.333333333333336
0 days 00:01:01.020000,187.5,9258.517121816667,92.85265005,105.81719355,80.1473788,17226.943643,37.29674261666666,33.256539116666666,23.142516366666666,0.56263335,0.2952886666666667,0.0,0.75,30.0,53.333333333333336
0 days 00:02:01.020000,187.5,9217.74773465,96.08338333333333,109.0824894,83.45614291666668,17226.943643,37.471860183333334,33.2514354,22.8868395,0.5369238000000001,0.3242133666666666,0.0,0.75,30.0,53.333333333333336
0 days 00:03:01.020000,187.5,9119.638635183333,98.01493980000001,110.9489308,85.546343,17226.943643,37.64672755,33.163886483333336,22.727273,0.5148055833333334,0.3461814833333333,0.0,0.75,30.0,53.333333333333336
0 days 00:04:01.020000,187.5,9021.293816183334,99.09417225,111.94121421666667,86.77961545,17226.943643,37.8206019,32.99791726666667,22.727273,0.5068326833333333,0.3552801166666667,0.0,0.75,30.0,53.333333333333336
0 days 00:05:01.020000,187.5,8947.285647233333,99.68258033333333,112.45844036666668,87.48283445,17226.943643,37.99295746666667,32.7587736,22.727273,0.5068077333333333,0.35470005,0.0,0.75,30.0,53.333333333333336
0 days 00:06:01.020000,187.5,8894.377748733334,100.02458270000001,112.74748786666667,87.87684343333333,17226.943643,38.1633397,32.451911366666664,22.7301645,0.5072976166666667,0.35449311666666666,0.0,0.75,30.0,53.333333333333336
0 days 00:07:01.020000,187.5,8855.85610555,100.23467895,112.91804561666666,88.09087113333334,17226.943643,38.33132293333333,32.082572066666664,22.900763,0.5095976166666667,0.35184944999999995,0.0,0.75,30.0,53.333333333333336
0 days 00:08:01.020000,187.5,8826.365556566667,100.38292186666666,113.03565823333334,88.24287108333333,17226.943643,38.49664083333334,31.655782633333335,22.900763,0.51108665,0.3501037833333333,0.0,0.75,30.0,53.333333333333336
0 days 00:09:01.020000,187.5,8802.718126516667,100.48897078333333,113.11683401666667,88.35291613333334,17226.943643,38.65907796666667,31.176257966666665,22.900763,0.5143570166666667,0.34672795,0.0,0.75,30.0,53.333333333333336
