Time(s),HeartRate(1/min),CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),TotalMetabolicRate(kcal/day),CoreTemperature(degC),SkinTemperature(degC),RespirationRate(1/min),AchievedExerciseLevel,FatigueLevel,TotalMetabolicRate(W),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,154.02694258333335,9126.850480533332,79.13589503333333,94.65294391666666,63.17192991666666,18787.006488266667,37.12989178333333,33.174928183333336,19.433261883333333,0.6167767000000001,0.23148988333333334,0.0,0.8333333333333333,28.88888888888889,57.77777777777778
0 days 00:01:01.020000,187.5,9536.966487,90.48552311666667,103.70989163333334,77.36465133333333,18948.009854,37.325957333333335,33.25385666666667,23.1757323,0.5424355833333333,0.3211446333333334,0.0,0.8333333333333333,28.88888888888889,57.77777777777778
0 days 00:02:01.020000,187.5,9499.2392286,93.74889016666665,107.01397196666667,80.69468606666666,18948.009854,37.520497283333334,33.23720455,22.994715,0.5069157666666667,0.35887956666666665,0.0,0.8333333333333333,28.88888888888889,57.77777777777778
0 days 00:03:01.020000,187.5,9400.614072833332,95.76924601666666,108.97209476666667,82.86996836666667,18948.009854,37.71454881666667,33.13096425,22.8516075,0.4898078,0.3775399666666666,0.0,0.8333333333333333,28.88888888888889,57.77777777777778
0 days 00:04:01.020000,187.5,9299.063730166667,96.94586625000001,110.06137496666666,84.20256518333333,18948.009854,37.90741453333333,32.93961,22.787994500000003,0.4873173166666666,0.37951171666666667,0.0,0.8333333333333333,28.88888888888889,57.77777777777778
0 days 00:05:01.020000,187.5,9222.8365373,97.60057871666666,110.64451743333333,84.97377766666666,18948.009854,38.098451983333334,32.66901611666667,22.89498,0.48863256666666666,0.3788383166666666,0.0,0.8333333333333333,28.88888888888889,57.77777777777778
0 days 00:06:01.020000,187.5,9167.785413716667,97.99357164999999,110.98365798333334,85.45082741666667,18948.009854,38.287191,32.32528693333333,22.900763,0.4883976666666667,0.3781484333333333,0.0,0.8333333333333333,28.88888888888889,57.77777777777778
0 days 00:07:01.020000,187.5,9127.508269583333,98.2358708,111.18539028333333,85.7544315,18948.009854,38.47319555,31.91425875,22.900763,0.49125711666666666,0.37591366666666665,0.0,0.8333333333333333,28.88888888888889,57.77777777777778
0 days 00:08:01.020000,187.5,9096.8369168,98.40203846666667,111.32016686666665,85.96724405,18948.009854,38.656155266666666,31.441546449999997,22.930123,0.49244418333333334,0.37357085,0.0,0.8333333333333333,28.88888888888889,57.77777777777778
0 days 00:09:01.020000,187.5,9072.270609366667,98.52256046666666,111.41518303333334,86.12513606666667,18948.009854,38.8357866,30.912455350000002,23.076923,0.07119111666666668,0.830018,0.0,0.8333333333333333,28.88888888888889,57.77777777777778
