Time(s),HeartRate(1/min),CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),TotalMetabolicRate(kcal/day),CoreTemperature(degC),SkinTemperature(degC),RespirationRate(1/min),AchievedExerciseLevel,FatigueLevel,TotalMetabolicRate(W),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,153.00971806666666,8883.76112555,81.43860240000001,96.79792716666667,65.68406636666667,17082.040613983332,37.120340049999996,33.164135,19.261835233333333,0.6379134333333333,0.20623656666666665,0.0,0.75,23.333333333333332,75.55555555555556
0 days 00:01:01.020000,187.5,9258.516728183335,92.85263045,105.81717308333333,80.1473594,17226.943643,37.29745155,33.22758268333333,23.142516366666666,0.5626389166666667,0.2952826666666667,0.0,0.75,23.333333333333332,75.55555555555556
0 days 00:02:01.020000,187.5,9217.757753166667,96.0830786,109.08219006666667,83.45581835,17226.943643,37.47314106666667,33.20364873333333,22.895514000000002,0.5369356,0.3242006,0.0,0.75,23.333333333333332,75.55555555555556
0 days 00:03:01.020000,187.5,9119.618034833335,98.01530411666666,110.94927871666667,85.54674336666668,17226.943643,37.64844885,33.0975428,22.727273,0.5148068166666666,0.3461800666666666,0.0,0.75,23.333333333333332,75.55555555555556
0 days 00:04:01.020000,187.5,9021.284562083334,99.09401299999999,111.94104031666667,86.7794684,17226.943643,37.822666866666665,32.9132948,22.727273,0.5068399166666667,0.3552724333333333,0.0,0.75,23.333333333333332,75.55555555555556
0 days 00:05:01.020000,187.5,8947.270084866666,99.68248390000001,112.45832345000001,87.48276011666667,17226.943643,37.995281549999994,32.65617116666667,22.727273,0.5068143333333334,0.3546929,0.0,0.75,23.333333333333332,75.55555555555556
0 days 00:06:01.020000,187.5,8894.3562816,100.02448356666667,112.74736141666668,87.87676413333334,17226.943643,38.165846249999994,32.33165291666667,22.7301645,0.5073037833333334,0.3544864,0.0,0.75,23.333333333333332,75.55555555555556
0 days 00:07:01.020000,187.5,8855.850584566668,100.2342472,112.91759743333334,88.09047645000001,17226.943643,38.33394403333333,31.9450075,22.900763,0.5095764833333333,0.35182753333333333,0.0,0.75,23.333333333333332,75.55555555555556
0 days 00:08:01.020000,187.5,8826.3602391,100.3825202,113.03524098333334,88.24250308333333,17226.943643,38.49930918333334,31.501284616666666,22.900763,0.5110896333333333,0.35010061666666664,0.0,0.75,23.333333333333332,75.55555555555556
0 days 00:09:01.020000,187.5,8802.706907183334,100.48856211666666,113.11640243333333,88.35254423333335,17226.943643,38.66172531666667,31.005219466666667,22.900763,0.5143594166666666,0.34672521666666667,0.0,0.75,23.333333333333332,75.55555555555556
