Time(s),HeartRate(1/min),CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),TotalMetabolicRate(kcal/day),CoreTemperature(degC),SkinTemperature(degC),RespirationRate(1/min),AchievedExerciseLevel,FatigueLevel,TotalMetabolicRate(W),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,154.02694258333335,9126.849212583333,79.13588818333332,94.65292851666666,63.171929950000006,18787.006488266667,37.130077199999995,33.171621316666666,19.433261883333333,0.6167838333333333,0.23148208333333334,0.0,0.8333333333333333,26.666666666666668,80.0
0 days 00:01:01.020000,187.5,9536.966209600001,90.48550168333333,103.70986948333334,77.36463008333334,18948.009854,37.32697003333333,33.24397458333333,23.1757323,0.5424422166666666,0.32113721666666667,0.0,0.8333333333333333,26.666666666666668,80.0
0 days 00:02:01.020000,187.5,9499.23587355,93.74886931666667,107.01394671666667,80.69466998333334,18948.009854,37.52240905,33.220526516666666,22.994715,0.5069239833333333,0.3588704833333333,0.0,0.8333333333333333,26.666666666666668,80.0
0 days 00:03:01.020000,187.5,9400.603632166667,95.76920233333334,108.97203808333333,82.8699396,18948.009854,37.71727223333333,33.10729548333333,22.8516075,0.48981665,0.3775301833333333,0.0,0.8333333333333333,26.666666666666668,80.0
0 days 00:04:01.020000,187.5,9299.044893366667,96.94578983333332,110.06127488333333,84.20251549999999,18948.009854,37.91089416666667,32.908786316666664,22.787994500000003,0.48732746666666665,0.3795007833333333,0.0,0.8333333333333333,26.666666666666668,80.0
0 days 00:05:01.020000,187.5,9222.808288183332,97.60045595,110.64435915,84.97369506666668,18948.009854,38.10265145,32.630899066666665,22.89498,0.4886438166666667,0.37882604999999997,0.0,0.8333333333333333,26.666666666666668,80.0
0 days 00:06:01.020000,187.5,9167.7467257,97.99339316666666,110.98343043333333,85.45070394999999,18948.009854,38.29207881666667,32.2797642,22.900763,0.48840985,0.37813493333333337,0.0,0.8333333333333333,26.666666666666668,80.0
0 days 00:07:01.020000,187.5,9127.45796025,98.23562829999999,111.18508388333333,85.75426043333333,18948.009854,38.478747150000004,31.861241566666667,22.900763,0.49127031666666665,0.3758992,0.0,0.8333333333333333,26.666666666666668,80.0
0 days 00:08:01.020000,187.5,9096.774226283333,98.40172425,111.31977261666665,85.9670187,18948.009854,38.66234468333334,31.380968183333334,22.930123,0.49245018333333335,0.3735558666666667,0.0,0.8333333333333333,26.666666666666668,80.0
0 days 00:09:01.020000,187.5,9072.19464265,98.52216743333334,111.41469268333334,86.12485041666667,18948.009854,38.842588,30.8442708,23.076923,0.07120459999999999,0.8300301,0.0,0.8333333333333333,26.666666666666668,80.0
