Time(s),HeartRate(1/min),CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),TotalMetabolicRate(kcal/day),CoreTemperature(degC),SkinTemperature(degC),RespirationRate(1/min),AchievedExerciseLevel,FatigueLevel,TotalMetabolicRate(W),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,155.43108064999998,9554.98725305,75.0633619,90.89219913333334,58.67637216666667,22196.938236383332,37.1493421,33.16804896666667,19.699837533333334,0.5870154166666667,0.2635392833333333,0.0,1.0,21.11111111111111,75.55555555555556
0 days 00:01:01.020000,187.5,10054.234082866666,86.03307806666666,99.73006151666667,72.16827506666667,22390.142275,37.384777,33.223346783333334,23.2800388,0.4963197833333333,0.3749076333333334,0.0,1.0,21.11111111111111,75.55555555555556
0 days 00:02:01.020000,187.5,10025.227193866665,89.20892653333334,102.9587483,75.38321111666667,22390.142275,37.618323133333334,33.16837175,23.1305903,0.46260703333333336,0.4138233833333333,0.0,1.0,21.11111111111111,75.55555555555556
0 days 00:03:01.020000,187.5,9929.053278866666,91.23905803333334,104.93300796666668,77.5536239,22390.142275,37.8507288,33.01060415,22.953611000000002,0.45979546666666665,0.4157082,0.0,1.0,21.11111111111111,75.55555555555556
0 days 00:04:01.020000,187.5,9823.302622316667,92.5108801,106.11736958333333,78.98017223333333,22390.142275,38.081436616666664,32.75550706666667,22.900763,0.45928979999999997,0.4173283666666666,0.0,1.0,21.11111111111111,75.55555555555556
0 days 00:05:01.020000,187.5,9741.780206933334,93.25673453333334,106.78925654999999,79.84592434999999,22390.142275,38.309652183333334,32.410035683333334,22.900763,0.4597242,0.41583701666666667,0.0,1.0,21.11111111111111,75.55555555555556
0 days 00:06:01.020000,187.5,9682.521201916668,93.70845201666666,107.18465498333333,80.3850911,22390.142275,38.53480553333333,31.9815575,23.047563000000004,0.46065571666666666,0.4154003333333333,0.0,1.0,21.11111111111111,75.55555555555556
0 days 00:07:01.020000,187.5,9638.466360583332,94.001288,107.43440841666667,80.74306235,22390.142275,38.756412700000006,31.477198533333333,23.076923,0.2538659,0.6437255000000001,0.0,1.0,21.11111111111111,75.55555555555556
0 days 00:08:01.020000,187.5,9600.612002266666,94.25297251666667,107.64895301666667,81.05097796666668,22390.142275,38.97397765,30.90358751666667,23.286841433333333,-0.4594029,1.4308260333333334,0.0,1.0,21.11111111111111,75.55555555555556
0 days 00:09:01.020000,187.5,9576.3618914,94.32840815,107.69856246666667,81.1617763,22390.142275,39.186408883333335,30.26739995,23.622047,-0.46134166666666665,1.4333357333333334,0.0,1.0,21.11111111111111,75.55555555555556
