Time(s),HeartRate(1/min),CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),TotalMetabolicRate(kcal/day),CoreTemperature(degC),SkinTemperature(degC),RespirationRate(1/min),AchievedExerciseLevel,FatigueLevel,TotalMetabolicRate(W),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,154.02694258333335,9126.849705033334,79.13589206666667,94.65293606666665,63.171931066666666,18787.006488266667,37.12999873333333,33.166720233333336,19.433261883333333,0.61678645,0.23147936666666666,0.0,0.8333333333333333,23.333333333333332,75.55555555555556
0 days 00:01:01.020000,187.5,9536.96694085,90.48549325,103.70986176666666,77.36462055,18948.009854,37.326527899999995,33.229744833333335,23.1757323,0.5422478666666667,0.32115646666666664,0.0,0.8333333333333333,23.333333333333332,75.55555555555556
0 days 00:02:01.020000,187.5,9499.2393713,93.74886831666666,107.01394966666666,80.694664,18948.009854,37.52151815,33.19741316666667,22.994715,0.5069223500000001,0.35887226666666666,0.0,0.8333333333333333,23.333333333333332,75.55555555555556
0 days 00:03:01.020000,187.5,9400.610261616666,95.76920493333334,108.97204828333334,82.8699326,18948.009854,37.71591068333333,33.075720249999996,22.8516075,0.4898126,0.3775346666666667,0.0,0.8333333333333333,23.333333333333332,75.55555555555556
0 days 00:04:01.020000,187.5,9299.055795666667,96.94581223333333,110.06131046666665,84.20252218333333,18948.009854,37.90903181666667,32.86914543333333,22.787994500000003,0.48732216666666667,0.37950655,0.0,0.8333333333333333,23.333333333333332,75.55555555555556
0 days 00:05:01.020000,187.5,9222.824262833334,97.60050628333333,110.64442918333334,84.97372245,18948.009854,38.10025353333333,32.583578216666666,22.89498,0.48863738333333334,0.37883301666666663,0.0,0.8333333333333333,23.333333333333332,75.55555555555556
0 days 00:06:01.020000,187.5,9167.768829266666,97.99347809999999,110.98354306666667,85.45075741666666,18948.009854,38.28911078333333,32.22514568333334,22.900763,0.4884023333333333,0.3781432666666667,0.0,0.8333333333333333,23.333333333333332,75.55555555555556
0 days 00:07:01.020000,187.5,9127.487427166667,98.23575545,111.18524813333333,85.75434568333334,18948.009854,38.47517353333333,31.799705416666665,22.900763,0.49126158333333336,0.37590865,0.0,0.8333333333333333,23.333333333333332,75.55555555555556
0 days 00:08:01.020000,187.5,9096.81211895,98.40190168333334,111.31999813333333,85.96714229999999,18948.009854,38.65813251666667,31.312892916666666,22.930123,0.4924402833333333,0.37356656666666666,0.0,0.8333333333333333,23.333333333333332,75.55555555555556
0 days 00:09:01.020000,187.5,9072.24218385,98.52240338333333,111.41498929999999,86.12501906666667,18948.009854,38.8377058,30.770032150000002,23.076923,0.07119465,0.8299971833333333,0.0,0.8333333333333333,23.333333333333332,75.55555555555556
