Time(s),HeartRate(1/min),CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),TotalMetabolicRate(kcal/day),CoreTemperature(degC),SkinTemperature(degC),RespirationRate(1/min),AchievedExerciseLevel,FatigueLevel,TotalMetabolicRate(W),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,153.00971806666666,8883.762009166667,81.43860673333333,96.79793605,65.68406739999999,17082.040613983332,37.120253250000005,33.16905215,19.261835233333333,0.63790795,0.20624235000000002,0.0,0.75,26.666666666666668,62.22222222222222
0 days 00:01:01.020000,187.5,9258.516912783332,92.85264931666667,105.81719236666666,80.14737826666666,17226.943643,37.29697846666667,33.24204915,23.142516366666666,0.5626344,0.29528746666666666,0.0,0.75,26.666666666666668,62.22222222222222
0 days 00:02:01.020000,187.5,9217.746581183334,96.08338076666668,109.0824855,83.45614193333333,17226.943643,37.472273316666666,33.22757911666667,22.8868395,0.5369254833333333,0.32421143333333335,0.0,0.75,26.666666666666668,62.22222222222222
0 days 00:03:01.020000,187.5,9119.636083766667,98.01493316666667,110.94892103333333,85.54634001666666,17226.943643,37.64725855,33.13084371666667,22.727273,0.5148073,0.34617956666666666,0.0,0.75,26.666666666666668,62.22222222222222
0 days 00:04:01.020000,187.5,9021.2898917,99.09415793333332,111.94119493333332,86.77960675,17226.943643,37.82120485,32.955867266666665,22.727273,0.5068344666666666,0.3552783666666667,0.0,0.75,26.666666666666668,62.22222222222222
0 days 00:05:01.020000,187.5,8947.280325933332,99.68255789999999,112.45841135,87.48281963333334,17226.943643,37.99359161666666,32.70790196666667,22.727273,0.5068094166666667,0.35469825,0.0,0.75,26.666666666666668,62.22222222222222
0 days 00:06:01.020000,187.5,8894.371141316666,100.02455228333334,112.74744898333333,87.87681895,17226.943643,38.16396733333333,32.39241411666667,22.7301645,0.5072990166666667,0.35449145000000004,0.0,0.75,26.666666666666668,62.22222222222222
0 days 00:07:01.020000,187.5,8855.865127566667,100.23439791666667,112.91776853333334,88.09060801666666,17226.943643,38.33190991666667,32.014655966666666,22.900763,0.5095695666666666,0.3518258,0.0,0.75,26.666666666666668,62.22222222222222
0 days 00:08:01.020000,187.5,8826.38474805,100.3826387,113.03539065,88.24259996666666,17226.943643,38.49715335,31.5796648,22.900763,0.5110847666666667,0.35010579999999997,0.0,0.75,26.666666666666668,62.22222222222222
0 days 00:09:01.020000,187.5,8802.735325133333,100.48870588333334,113.11658273333335,88.3526628,17226.943643,38.65948251666667,31.092162733333332,22.900763,0.5143545166666667,0.34673051666666665,0.0,0.75,26.666666666666668,62.22222222222222
