Time(s),HeartRate(1/min),CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),TotalMetabolicRate(kcal/day),CoreTemperature(degC),SkinTemperature(degC),RespirationRate(1/min),AchievedExerciseLevel,FatigueLevel,TotalMetabolicRate(W),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,154.02694258333335,9126.852210166666,79.13590635,94.65296716666667,63.17193146666667,18787.006488266667,37.129630066666664,33.16349851666667,19.433261883333333,0.6167708333333334,0.23149636666666668,0.0,0.8333333333333333,21.11111111111111,40.0
0 days 00:01:01.020000,187.5,9536.967172216666,90.48554808333333,103.70991788333335,77.36467558333334,18948.009854,37.324491433333336,33.220768066666665,23.1757323,0.5424270333333333,0.3211539333333333,0.0,0.8333333333333333,21.11111111111111,40.0
0 days 00:02:01.020000,187.5,9499.244074366667,93.74892526666667,107.01401340000001,80.69471433333334,18948.009854,37.517589183333335,33.183670766666665,22.994715,0.50690395,0.3588924,0.0,0.8333333333333333,21.11111111111111,40.0
0 days 00:03:01.020000,187.5,9400.629256833334,95.76931918333334,108.97218728333334,82.87002000000001,18948.009854,37.71017046666667,33.058131083333336,22.8516075,0.48979374999999997,0.3775553833333333,0.0,0.8333333333333333,21.11111111111111,40.0
0 days 00:04:01.020000,187.5,9299.092779516668,96.94599195,110.06153725,84.20264958333334,18948.009854,37.90150753333333,32.848547133333334,22.787994500000003,0.48730025,0.3795303,0.0,0.8333333333333333,21.11111111111111,40.0
0 days 00:05:01.020000,187.5,9222.882130966667,97.60078493333334,110.64478126666667,84.97391904999999,18948.009854,38.0909396,32.56075798333333,22.89498,0.48861231666666666,0.3788605,0.0,0.8333333333333333,21.11111111111111,40.0
0 days 00:06:01.020000,187.5,9167.850682416667,97.9938798,110.98404888333333,85.45104291666667,18948.009854,38.2779953,32.20085041666667,22.900763,0.48837405,0.3781741833333333,0.0,0.8333333333333333,21.11111111111111,40.0
0 days 00:07:01.020000,187.5,9127.596548516665,98.23630498333334,111.18593698333333,85.75474058333333,18948.009854,38.462234699999996,31.7746465,22.900763,0.49123045,0.3759428166666667,0.0,0.8333333333333333,21.11111111111111,40.0
0 days 00:08:01.020000,187.5,9096.950941283334,98.40262443333333,111.32089875,85.96766861666667,18948.009854,38.643353266666665,31.287750333333335,22.930123,0.49241419999999997,0.37360363333333335,0.0,0.8333333333333333,21.11111111111111,40.0
0 days 00:09:01.020000,187.5,9072.414045616666,98.52331771666667,111.41612423333332,86.12569041666667,18948.009854,38.82107181666667,30.745452366666665,23.076923,0.07116118333333334,0.8299719999999999,0.0,0.8333333333333333,21.11111111111111,40.0
