Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),atemp_c,rh_pct,intensity
0 days 00:00:01.020000,154.3556758,37.13952200000001,33.1773114,28.88888888888889,53.333333333333336,0.9180555555555555
0 days 00:01:01.020000,187.5,37.364553816666664,33.257744566666666,28.88888888888889,53.333333333333336,0.9958333333333333
0 days 00:02:01.020000,187.5,37.56873605,33.22501211666667,28.88888888888889,53.333333333333336,0.7416666666666667
0 days 00:03:01.020000,171.27192988333334,37.68505035,33.075081499999996,28.88888888888889,53.333333333333336,0.25277777777777777
0 days 00:04:01.020000,187.31617646666666,37.76136086666667,32.868975166666665,28.88888888888889,53.333333333333336,0.41388888888888886
0 days 00:05:01.020000,180.69852926666667,37.83740326666667,32.62495081666667,28.88888888888889,53.333333333333336,0.2611111111111111
0 days 00:06:01.020000,187.5,37.968203450000004,32.386343016666665,28.88888888888889,53.333333333333336,0.9138888888888889
0 days 00:07:01.020000,187.5,38.15609083333333,32.117259983333334,28.88888888888889,53.333333333333336,0.7416666666666667
0 days 00:08:01.020000,171.25473003333335,38.26561795,31.73530715,28.88888888888889,53.333333333333336,0.25416666666666665
0 days 00:09:01.020000,187.13235293333335,38.34350151666667,31.310092933333333,28.88888888888889,53.333333333333336,0.5
