Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),atemp_c,rh_pct,intensity
0 days 00:00:01.020000,149.63539395,37.09127968333333,33.15640688333333,24.444444444444443,48.888888888888886,0.49583333333333335
0 days 00:01:01.020000,162.0252839,37.1808427,33.21692311666666,24.444444444444443,48.888888888888886,0.25972222222222224
0 days 00:02:01.020000,186.07026143333331,37.30697271666667,33.24778055,24.444444444444443,48.888888888888886,0.8249999999999998
0 days 00:03:01.020000,184.19117640000002,37.44338058333334,33.211673266666665,24.444444444444443,48.888888888888886,0.33888888888888885
0 days 00:04:01.020000,187.5,37.55944288333333,33.10996715,24.444444444444443,48.888888888888886,0.6722222222222222
0 days 00:05:01.020000,187.5,37.752759016666666,32.972223516666666,24.444444444444443,48.888888888888886,0.9972222222222222
0 days 00:06:01.020000,187.5,37.96408025,32.758264266666664,24.444444444444443,48.888888888888886,0.8347222222222221
0 days 00:07:01.020000,187.5,38.162762150000006,32.45812913333334,24.444444444444443,48.888888888888886,0.9125
0 days 00:08:01.020000,187.5,38.340149649999994,32.07482683333333,24.444444444444443,48.888888888888886,0.6625
0 days 00:09:01.020000,187.5,38.45746775,31.598610183333335,24.444444444444443,48.888888888888886,0.41666666666666663
