Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),atemp_c,rh_pct,intensity
0 days 00:00:01.020000,153.1935416,37.12018801666667,33.1657814,24.444444444444443,57.77777777777778,0.7486111111111111
0 days 00:01:01.020000,187.5,37.2869673,33.23022891666667,24.444444444444443,57.77777777777778,0.6597222222222221
0 days 00:02:01.020000,169.70351745,37.39435986666667,33.19789585,24.444444444444443,57.77777777777778,0.2625
0 days 00:03:01.020000,187.13235293333335,37.53912571666667,33.13571863333333,24.444444444444443,57.77777777777778,0.9902777777777777
0 days 00:04:01.020000,187.5,37.70387223333333,33.0035991,24.444444444444443,57.77777777777778,0.4180555555555555
0 days 00:05:01.020000,187.5,37.808967149999994,32.779594216666666,24.444444444444443,57.77777777777778,0.5013888888888889
0 days 00:06:01.020000,187.5,37.932772666666665,32.516322583333334,24.444444444444443,57.77777777777778,0.5819444444444444
0 days 00:07:01.020000,187.5,38.054985650000006,32.205471583333335,24.444444444444443,57.77777777777778,0.49583333333333335
0 days 00:08:01.020000,179.41176453333335,38.13662173333333,31.835651016666667,24.444444444444443,57.77777777777778,0.25277777777777777
0 days 00:09:01.020000,187.31617646666666,38.206175916666666,31.443402183333333,24.444444444444443,57.77777777777778,0.41666666666666663
