Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),atemp_c,rh_pct,intensity
0 days 00:00:01.020000,147.10451229999998,37.081928749999996,33.160787766666665,30.0,71.11111111111111,0.41527777777777775
0 days 00:01:01.020000,180.88235279999998,37.17264845,33.2415708,30.0,71.11111111111111,0.3347222222222222
0 days 00:02:01.020000,187.5,37.26179261666667,33.277738533333334,30.0,71.11111111111111,0.41527777777777775
0 days 00:03:01.020000,187.5,37.351441083333334,33.265477016666665,30.0,71.11111111111111,0.3347222222222222
0 days 00:04:01.020000,187.5,37.44064493333334,33.209868066666665,30.0,71.11111111111111,0.4222222222222222
0 days 00:05:01.020000,187.5,37.57798773333333,33.12308901666667,30.0,71.11111111111111,0.7472222222222222
0 days 00:06:01.020000,187.5,37.73393185,32.977773883333334,30.0,71.11111111111111,0.5819444444444444
0 days 00:07:01.020000,187.5,37.859242583333334,32.757601,30.0,71.11111111111111,0.5027777777777778
0 days 00:08:01.020000,187.5,37.992491650000005,32.49315095,30.0,71.11111111111111,0.6597222222222221
0 days 00:09:01.020000,174.67320271666668,38.09587143333333,32.166290266666664,30.0,71.11111111111111,0.25
