Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,75.0,37.03218,33.11083,1.0,26.666666666666668,48.888888888888886
0 days 00:00:02.020000,78.947368,37.035327,33.112741,1.0,26.666666666666668,48.888888888888886
0 days 00:00:03.020000,78.947368,37.03905,33.11494,1.0,26.666666666666668,48.888888888888886
0 days 00:00:04.020000,83.333333,37.042996,33.117117,1.0,26.666666666666668,48.888888888888886
0 days 00:00:05.020000,85.714286,37.047023,33.11927,1.0,26.666666666666668,48.888888888888886
0 days 00:00:06.020000,88.235294,37.051081,33.121416,1.0,26.666666666666668,48.888888888888886
0 days 00:00:07.020000,93.75,37.055147,33.123573,1.0,26.666666666666668,48.888888888888886
0 days 00:00:08.020000,93.75,37.059217,33.125743,1.0,26.666666666666668,48.888888888888886
0 days 00:00:09.020000,96.774194,37.063286,33.127925,1.0,26.666666666666668,48.888888888888886
0 days 00:00:10.020000,100.0,37.067353,33.130132,1.0,26.666666666666668,48.888888888888886
0 days 00:00:11.020000,103.448276,37.071417,33.132376,1.0,26.666666666666668,48.888888888888886
0 days 00:00:12.020000,107.142857,37.075476,33.134657,1.0,26.666666666666668,48.888888888888886
0 days 00:00:13.020000,107.142857,37.079531,33.136985,1.0,26.666666666666668,48.888888888888886
0 days 00:00:14.020000,111.111111,37.083583,33.139341,1.0,26.666666666666668,48.888888888888886
0 days 00:00:15.020000,111.111111,37.087631,33.141727,1.0,26.666666666666668,48.888888888888886
0 days 00:00:16.020000,115.384615,37.091679,33.144119,1.0,26.666666666666668,48.888888888888886
0 days 00:00:17.020000,115.384615,37.09572,33.14656,1.0,26.666666666666668,48.888888888888886
0 days 00:00:18.020000,120.0,37.099756,33.149039,1.0,26.666666666666668,48.888888888888886
0 days 00:00:19.020000,125.0,37.10379,33.151525,1.0,26.666666666666668,48.888888888888886
0 days 00:00:20.020000,130.434783,37.107817,33.154034,1.0,26.666666666666668,48.888888888888886
0 days 00:00:21.020000,136.363636,37.111833,33.156569,1.0,26.666666666666668,48.888888888888886
0 days 00:00:22.020000,142.857143,37.115845,33.159121,1.0,26.666666666666668,48.888888888888886
0 days 00:00:23.020000,150.0,37.119853,33.161671,1.0,26.666666666666668,48.888888888888886
0 days 00:00:24.020000,157.894737,37.123851,33.164213,1.0,26.666666666666668,48.888888888888886
0 days 00:00:25.020000,166.666667,37.127843,33.166787,1.0,26.666666666666668,48.888888888888886
0 days 00:00:26.020000,176.470588,37.131829,33.169383,1.0,26.666666666666668,48.888888888888886
0 days 00:00:27.020000,187.5,37.135807,33.171948,1.0,26.666666666666668,48.888888888888886
0 days 00:00:28.020000,187.5,37.139781,33.174494,1.0,26.666666666666668,48.888888888888886
0 days 00:00:29.020000,187.5,37.14376,33.176958,1.0,26.666666666666668,48.888888888888886
0 days 00:00:30.020000,187.5,37.147733,33.179343,1.0,26.666666666666668,48.888888888888886
