Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),atemp_c,rh_pct,intensity
0 days 00:00:01.020000,147.10451229999998,37.08186966666666,33.150932,23.333333333333332,71.11111111111111,0.4222222222222222
0 days 00:01:01.020000,187.5,37.220467916666664,33.224228950000004,23.333333333333332,71.11111111111111,0.7444444444444444
0 days 00:02:01.020000,187.5,37.357642416666664,33.22622856666667,23.333333333333332,71.11111111111111,0.4180555555555555
0 days 00:03:01.020000,187.5,37.46544985,33.15699945,23.333333333333332,71.11111111111111,0.5055555555555555
0 days 00:04:01.020000,187.5,37.62140228333333,33.0485621,23.333333333333332,71.11111111111111,0.8236111111111111
0 days 00:05:01.020000,171.66000179999997,37.74781275,32.8609841,23.333333333333332,71.11111111111111,0.2611111111111111
0 days 00:06:01.020000,187.13235293333335,37.88012796666667,32.638581599999995,23.333333333333332,71.11111111111111,0.9069444444444444
0 days 00:07:01.020000,183.45588226666666,38.0222599,32.35905426666667,23.333333333333332,71.11111111111111,0.3444444444444444
0 days 00:08:01.020000,187.5,38.17049866666667,32.03360361666667,23.333333333333332,71.11111111111111,1.0
0 days 00:09:01.020000,187.5,38.39431685,31.689902300000004,23.333333333333332,71.11111111111111,1.0
