Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),atemp_c,rh_pct,intensity
0 days 00:00:01.020000,153.1935416,37.12010265,33.17070758333333,27.77777777777778,44.44444444444444,0.7527777777777778
0 days 00:01:01.020000,187.5,37.31547128333333,33.2514503,27.77777777777778,44.44444444444444,0.9111111111111111
0 days 00:02:01.020000,187.5,37.4902313,33.23025941666667,27.77777777777778,44.44444444444444,0.5833333333333333
0 days 00:03:01.020000,187.5,37.62567155,33.11810455,27.77777777777778,44.44444444444444,0.5902777777777778
0 days 00:04:01.020000,187.5,37.808545099999996,32.96079701666667,27.77777777777778,44.44444444444444,0.9888888888888889
0 days 00:05:01.020000,184.95098033333335,37.96166266666667,32.71668475,27.77777777777778,44.44444444444444,0.3444444444444444
0 days 00:06:01.020000,187.5,38.110965766666666,32.42066066666667,27.77777777777778,44.44444444444444,0.9972222222222222
0 days 00:07:01.020000,187.5,38.31693765,32.09008463333333,27.77777777777778,44.44444444444444,0.8236111111111111
0 days 00:08:01.020000,170.72798425000002,38.43467903333333,31.637081183333333,27.77777777777778,44.44444444444444,0.25277777777777777
0 days 00:09:01.020000,187.13235293333335,38.50171313333333,31.125949016666667,27.77777777777778,44.44444444444444,0.41666666666666663
