Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,75.0,37.032184,33.110776,1.0,25.555555555555557,66.66666666666667
0 days 00:00:02.020000,78.947368,37.035334,33.112631,1.0,25.555555555555557,66.66666666666667
0 days 00:00:03.020000,78.947368,37.039061,33.114776,1.0,25.555555555555557,66.66666666666667
0 days 00:00:04.020000,83.333333,37.043009,33.116899,1.0,25.555555555555557,66.66666666666667
0 days 00:00:05.020000,85.714286,37.04704,33.118997,1.0,25.555555555555557,66.66666666666667
0 days 00:00:06.020000,88.235294,37.051101,33.121089,1.0,25.555555555555557,66.66666666666667
0 days 00:00:07.020000,93.75,37.055171,33.123191,1.0,25.555555555555557,66.66666666666667
0 days 00:00:08.020000,93.75,37.059244,33.125307,1.0,25.555555555555557,66.66666666666667
0 days 00:00:09.020000,96.774194,37.063317,33.127435,1.0,25.555555555555557,66.66666666666667
0 days 00:00:10.020000,100.0,37.067387,33.129588,1.0,25.555555555555557,66.66666666666667
0 days 00:00:11.020000,103.448276,37.071454,33.131777,1.0,25.555555555555557,66.66666666666667
0 days 00:00:12.020000,107.142857,37.075517,33.134004,1.0,25.555555555555557,66.66666666666667
0 days 00:00:13.020000,107.142857,37.079576,33.136278,1.0,25.555555555555557,66.66666666666667
0 days 00:00:14.020000,111.111111,37.083631,33.138581,1.0,25.555555555555557,66.66666666666667
0 days 00:00:15.020000,111.111111,37.087683,33.140913,1.0,25.555555555555557,66.66666666666667
0 days 00:00:16.020000,115.384615,37.091734,33.143251,1.0,25.555555555555557,66.66666666666667
0 days 00:00:17.020000,115.384615,37.095778,33.145638,1.0,25.555555555555557,66.66666666666667
0 days 00:00:18.020000,120.0,37.099818,33.148064,1.0,25.555555555555557,66.66666666666667
0 days 00:00:19.020000,125.0,37.103856,33.150496,1.0,25.555555555555557,66.66666666666667
0 days 00:00:20.020000,130.434783,37.107887,33.15295,1.0,25.555555555555557,66.66666666666667
0 days 00:00:21.020000,136.363636,37.111907,33.155431,1.0,25.555555555555557,66.66666666666667
0 days 00:00:22.020000,142.857143,37.115923,33.157929,1.0,25.555555555555557,66.66666666666667
0 days 00:00:23.020000,150.0,37.119935,33.160424,1.0,25.555555555555557,66.66666666666667
0 days 00:00:24.020000,157.894737,37.123938,33.162912,1.0,25.555555555555557,66.66666666666667
0 days 00:00:25.020000,166.666667,37.127935,33.165432,1.0,25.555555555555557,66.66666666666667
0 days 00:00:26.020000,176.470588,37.131926,33.167974,1.0,25.555555555555557,66.66666666666667
0 days 00:00:27.020000,187.5,37.135908,33.170485,1.0,25.555555555555557,66.66666666666667
0 days 00:00:28.020000,187.5,37.139888,33.172977,1.0,25.555555555555557,66.66666666666667
0 days 00:00:29.020000,187.5,37.143872,33.175386,1.0,25.555555555555557,66.66666666666667
0 days 00:00:30.020000,187.5,37.147852,33.177717,1.0,25.555555555555557,66.66666666666667
0 days 00:00:31.020000,187.5,37.151833,33.179979,1.0,25.555555555555557,66.66666666666667
0 days 00:00:32.020000,187.5,37.155816,33.18218,1.0,25.555555555555557,66.66666666666667
0 days 00:00:33.020000,187.5,37.15979,33.184326,1.0,25.555555555555557,66.66666666666667
0 days 00:00:34.020000,187.5,37.163764,33.186421,1.0,25.555555555555557,66.66666666666667
0 days 00:00:35.020000,187.5,37.167738,33.188468,1.0,25.555555555555557,66.66666666666667
0 days 00:00:36.020000,187.5,37.171699,33.190472,1.0,25.555555555555557,66.66666666666667
0 days 00:00:37.020000,187.5,37.175661,33.192433,1.0,25.555555555555557,66.66666666666667
0 days 00:00:38.020000,187.5,37.179618,33.194353,1.0,25.555555555555557,66.66666666666667
0 days 00:00:39.020000,187.5,37.183565,33.196233,1.0,25.555555555555557,66.66666666666667
0 days 00:00:40.020000,187.5,37.187514,33.198075,1.0,25.555555555555557,66.66666666666667
0 days 00:00:41.020000,187.5,37.191452,33.199878,1.0,25.555555555555557,66.66666666666667
0 days 00:00:42.020000,187.5,37.195385,33.201645,1.0,25.555555555555557,66.66666666666667
