Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),atemp_c,rh_pct,intensity
0 days 00:00:01.020000,147.10451229999998,37.081780916666666,33.14767348333333,21.11111111111111,62.22222222222222,0.42499999999999993
0 days 00:01:01.020000,187.5,37.23925646666667,33.21914881666667,21.11111111111111,62.22222222222222,0.9097222222222221
0 days 00:02:01.020000,187.5,37.4049733,33.21216115,21.11111111111111,62.22222222222222,0.49583333333333335
0 days 00:03:01.020000,176.57271236666665,37.4926922,33.109453,21.11111111111111,62.22222222222222,0.2513888888888889
0 days 00:04:01.020000,187.31617646666666,37.56041055,32.96563136666666,21.11111111111111,62.22222222222222,0.33194444444444443
0 days 00:05:01.020000,187.13235293333335,37.62800871666666,32.78821155,21.11111111111111,62.22222222222222,0.2625
0 days 00:06:01.020000,187.5,37.770250366666666,32.617530083333335,21.11111111111111,62.22222222222222,0.9944444444444444
0 days 00:07:01.020000,187.5,37.96046258333333,32.399851033333334,21.11111111111111,62.22222222222222,0.6666666666666666
0 days 00:08:01.020000,187.5,38.110024583333335,32.08614636666667,21.11111111111111,62.22222222222222,0.6708333333333333
0 days 00:09:01.020000,187.5,38.286024033333334,31.7325558,21.11111111111111,62.22222222222222,0.9166666666666666
