Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),atemp_c,rh_pct,intensity
0 days 00:00:01.020000,127.0920033,37.06272353333334,33.1400048,22.22222222222222,62.22222222222222,0.25833333333333336
0 days 00:01:01.020000,186.76470586666667,37.18233525,33.21382786666667,22.22222222222222,62.22222222222222,0.7444444444444444
0 days 00:02:01.020000,187.5,37.31936013333333,33.23205861666666,22.22222222222222,62.22222222222222,0.42361111111111105
0 days 00:03:01.020000,187.5,37.465526616666665,33.18895321666667,22.22222222222222,62.22222222222222,0.836111111111111
0 days 00:04:01.020000,187.5,37.67936891666667,33.091818733333334,22.22222222222222,62.22222222222222,0.9958333333333333
0 days 00:05:01.020000,187.5,37.88206306666667,32.897446099999996,22.22222222222222,62.22222222222222,0.7444444444444444
0 days 00:06:01.020000,187.5,38.0153158,32.59477031666667,22.22222222222222,62.22222222222222,0.41666666666666663
0 days 00:07:01.020000,187.5,38.10805203333334,32.22680728333333,22.22222222222222,62.22222222222222,0.42499999999999993
0 days 00:08:01.020000,187.5,38.25594468333334,31.857280600000003,22.22222222222222,62.22222222222222,0.9166666666666666
0 days 00:09:01.020000,187.5,38.45881175,31.47040375,22.22222222222222,62.22222222222222,0.9166666666666666
