Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),atemp_c,rh_pct,intensity
0 days 00:00:01.020000,149.63539395,37.091465383333336,33.16296358333333,28.88888888888889,66.66666666666667,0.5055555555555555
0 days 00:01:01.020000,187.5,37.249367666666664,33.25166363333333,28.88888888888889,66.66666666666667,0.8249999999999998
0 days 00:02:01.020000,182.41421561666667,37.386737450000005,33.2551476,28.88888888888889,66.66666666666667,0.3333333333333333
0 days 00:03:01.020000,187.5,37.46546855,33.182648066666665,28.88888888888889,66.66666666666667,0.33194444444444443
0 days 00:04:01.020000,181.61764693333333,37.53444151666667,33.0678682,28.88888888888889,66.66666666666667,0.2555555555555556
0 days 00:05:01.020000,187.31617646666666,37.63114963333333,32.93559658333333,28.88888888888889,66.66666666666667,0.5902777777777778
0 days 00:06:01.020000,187.5,37.8145326,32.783280133333335,28.88888888888889,66.66666666666667,0.9875
0 days 00:07:01.020000,165.97351226666666,37.95854193333333,32.53971515,28.88888888888889,66.66666666666667,0.25833333333333336
0 days 00:08:01.020000,186.9485294,38.069475983333334,32.24178875,28.88888888888889,66.66666666666667,0.7513888888888889
0 days 00:09:01.020000,187.5,38.246891633333334,31.9265805,28.88888888888889,66.66666666666667,0.8333333333333333
