Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),atemp_c,rh_pct,intensity
0 days 00:00:01.020000,149.63539395,37.09129395,33.15314015,22.22222222222222,53.333333333333336,0.5041666666666667
0 days 00:01:01.020000,187.5,37.238693733333335,33.22109283333334,22.22222222222222,53.333333333333336,0.7416666666666667
0 days 00:02:01.020000,166.81931551666668,37.355657416666666,33.207168966666664,22.22222222222222,53.333333333333336,0.2625
0 days 00:03:01.020000,186.76470586666667,37.50031163333333,33.15632383333333,22.22222222222222,53.333333333333336,0.9944444444444444
0 days 00:04:01.020000,187.5,37.69390086666667,33.041970299999996,22.22222222222222,53.333333333333336,0.6680555555555555
0 days 00:05:01.020000,187.5,37.8568484,32.83089411666666,22.22222222222222,53.333333333333336,0.7513888888888889
0 days 00:06:01.020000,187.5,38.037566016666666,32.560204866666666,22.22222222222222,53.333333333333336,0.8277777777777777
0 days 00:07:01.020000,187.5,38.187611749999995,32.20802986666667,22.22222222222222,53.333333333333336,0.4972222222222222
0 days 00:08:01.020000,187.31617646666666,38.27766596666667,31.774963416666665,22.22222222222222,53.333333333333336,0.3375
0 days 00:09:01.020000,187.5,38.37473121666667,31.323763916666667,22.22222222222222,53.333333333333336,0.5833333333333333
