Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,75.0,37.031191,33.110779,0.3333333333333333,26.666666666666668,57.77777777777778
0 days 00:00:02.020000,75.0,37.032314,33.111915,0.3333333333333333,26.666666666666668,57.77777777777778
0 days 00:00:03.020000,76.923077,37.033621,33.113221,0.3333333333333333,26.666666666666668,57.77777777777778
0 days 00:00:04.020000,78.947368,37.035002,33.114532,0.3333333333333333,26.666666666666668,57.77777777777778
0 days 00:00:05.020000,85.714286,37.036408,33.115855,0.3333333333333333,26.666666666666668,57.77777777777778
0 days 00:00:06.020000,85.714286,37.037824,33.117179,0.3333333333333333,26.666666666666668,57.77777777777778
0 days 00:00:07.020000,90.909091,37.039244,33.118489,0.3333333333333333,26.666666666666668,57.77777777777778
0 days 00:00:08.020000,93.75,37.040665,33.119814,0.3333333333333333,26.666666666666668,57.77777777777778
0 days 00:00:09.020000,96.774194,37.042085,33.121146,0.3333333333333333,26.666666666666668,57.77777777777778
0 days 00:00:10.020000,96.774194,37.043505,33.122481,0.3333333333333333,26.666666666666668,57.77777777777778
0 days 00:00:11.020000,100.0,37.044923,33.123827,0.3333333333333333,26.666666666666668,57.77777777777778
0 days 00:00:12.020000,103.448276,37.046341,33.125183,0.3333333333333333,26.666666666666668,57.77777777777778
0 days 00:00:13.020000,103.448276,37.047759,33.126543,0.3333333333333333,26.666666666666668,57.77777777777778
0 days 00:00:14.020000,107.142857,37.049175,33.127915,0.3333333333333333,26.666666666666668,57.77777777777778
0 days 00:00:15.020000,111.111111,37.05059,33.129292,0.3333333333333333,26.666666666666668,57.77777777777778
0 days 00:00:16.020000,111.111111,37.052004,33.13068,0.3333333333333333,26.666666666666668,57.77777777777778
0 days 00:00:17.020000,111.111111,37.053419,33.132059,0.3333333333333333,26.666666666666668,57.77777777777778
0 days 00:00:18.020000,115.384615,37.054834,33.133435,0.3333333333333333,26.666666666666668,57.77777777777778
0 days 00:00:19.020000,115.384615,37.056247,33.134833,0.3333333333333333,26.666666666666668,57.77777777777778
0 days 00:00:20.020000,115.384615,37.05766,33.136225,0.3333333333333333,26.666666666666668,57.77777777777778
0 days 00:00:21.020000,120.0,37.059074,33.137608,0.3333333333333333,26.666666666666668,57.77777777777778
0 days 00:00:22.020000,120.0,37.060486,33.139008,0.3333333333333333,26.666666666666668,57.77777777777778
0 days 00:00:23.020000,120.0,37.061898,33.140403,0.3333333333333333,26.666666666666668,57.77777777777778
0 days 00:00:24.020000,120.0,37.063312,33.141782,0.3333333333333333,26.666666666666668,57.77777777777778
