Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),atemp_c,rh_pct,intensity
0 days 00:00:01.020000,153.00971806666666,37.11997186666667,33.159284916666664,20.0,40.0,0.7527777777777778
0 days 00:01:01.020000,187.5,37.31471353333333,33.21828405,20.0,40.0,0.9055555555555554
0 days 00:02:01.020000,162.59960573333333,37.450150316666665,33.16657526666667,20.0,40.0,0.2625
0 days 00:03:01.020000,186.76470586666667,37.593476366666664,33.06835978333333,20.0,40.0,0.9930555555555556
0 days 00:04:01.020000,187.5,37.77593038333334,32.906997583333336,20.0,40.0,0.5874999999999999
0 days 00:05:01.020000,187.5,37.937228766666664,32.65884275,20.0,40.0,0.8305555555555555
0 days 00:06:01.020000,187.5,38.106848766666666,32.34916941666667,20.0,40.0,0.6597222222222221
0 days 00:07:01.020000,175.77614379999997,38.20703341666667,31.94607113333333,20.0,40.0,0.2625
0 days 00:08:01.020000,187.5,38.34115271666666,31.546481449999998,20.0,40.0,1.0
0 days 00:09:01.020000,187.5,38.559697066666665,31.148849766666668,20.0,40.0,1.0
