Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),atemp_c,rh_pct,intensity
0 days 00:00:01.020000,150.90817376666666,37.10097821666667,33.16475593333333,27.77777777777778,57.77777777777778,0.5777777777777777
0 days 00:01:01.020000,162.09214836666666,37.20052675,33.23225463333333,27.77777777777778,57.77777777777778,0.25277777777777777
0 days 00:02:01.020000,186.07026143333331,37.27928295,33.24983723333333,27.77777777777778,57.77777777777778,0.41388888888888886
0 days 00:03:01.020000,178.04330051666665,37.35844996666666,33.22266281666666,27.77777777777778,57.77777777777778,0.2611111111111111
0 days 00:04:01.020000,187.13235293333335,37.49430988333334,33.1786939,27.77777777777778,57.77777777777778,0.9111111111111111
0 days 00:05:01.020000,187.5,37.66930065,33.07391371666667,27.77777777777778,57.77777777777778,0.5888888888888888
0 days 00:06:01.020000,187.5,37.842649916666666,32.8917193,27.77777777777778,57.77777777777778,0.9055555555555554
0 days 00:07:01.020000,170.43881158333335,37.97703225,32.62348396666667,27.77777777777778,57.77777777777778,0.2513888888888889
0 days 00:08:01.020000,186.76470586666667,38.040767366666664,32.28439696666667,27.77777777777778,57.77777777777778,0.34305555555555556
0 days 00:09:01.020000,187.5,38.17946751666667,31.958325066666664,27.77777777777778,57.77777777777778,0.9166666666666666
