Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,75.0,37.032185,33.110504,1.0,20.0,80.0
0 days 00:00:02.020000,78.947368,37.035338,33.112088,1.0,20.0,80.0
0 days 00:00:03.020000,78.947368,37.039066,33.113961,1.0,20.0,80.0
0 days 00:00:04.020000,83.333333,37.043016,33.115812,1.0,20.0,80.0
0 days 00:00:05.020000,85.714286,37.047049,33.11764,1.0,20.0,80.0
0 days 00:00:06.020000,88.235294,37.051111,33.119461,1.0,20.0,80.0
0 days 00:00:07.020000,93.75,37.055183,33.121293,1.0,20.0,80.0
0 days 00:00:08.020000,93.75,37.059257,33.123138,1.0,20.0,80.0
0 days 00:00:09.020000,96.774194,37.063332,33.124996,1.0,20.0,80.0
0 days 00:00:10.020000,100.0,37.067404,33.126879,1.0,20.0,80.0
0 days 00:00:11.020000,103.448276,37.071472,33.1288,1.0,20.0,80.0
0 days 00:00:12.020000,107.142857,37.075537,33.130758,1.0,20.0,80.0
0 days 00:00:13.020000,107.142857,37.079597,33.132763,1.0,20.0,80.0
0 days 00:00:14.020000,111.111111,37.083653,33.134797,1.0,20.0,80.0
0 days 00:00:15.020000,111.111111,37.087707,33.136861,1.0,20.0,80.0
0 days 00:00:16.020000,115.384615,37.091759,33.138931,1.0,20.0,80.0
0 days 00:00:17.020000,115.384615,37.095805,33.141051,1.0,20.0,80.0
0 days 00:00:18.020000,120.0,37.099847,33.14321,1.0,20.0,80.0
0 days 00:00:19.020000,125.0,37.103886,33.145375,1.0,20.0,80.0
0 days 00:00:20.020000,130.434783,37.107918,33.147562,1.0,20.0,80.0
0 days 00:00:21.020000,136.363636,37.11194,33.149777,1.0,20.0,80.0
0 days 00:00:22.020000,142.857143,37.115957,33.152008,1.0,20.0,80.0
0 days 00:00:23.020000,150.0,37.119971,33.154237,1.0,20.0,80.0
0 days 00:00:24.020000,157.894737,37.123976,33.156459,1.0,20.0,80.0
0 days 00:00:25.020000,166.666667,37.127975,33.158713,1.0,20.0,80.0
0 days 00:00:26.020000,176.470588,37.131967,33.160989,1.0,20.0,80.0
0 days 00:00:27.020000,187.5,37.135952,33.163234,1.0,20.0,80.0
0 days 00:00:28.020000,187.5,37.139934,33.165461,1.0,20.0,80.0
0 days 00:00:29.020000,187.5,37.14392,33.167605,1.0,20.0,80.0
0 days 00:00:30.020000,187.5,37.147902,33.16967,1.0,20.0,80.0
0 days 00:00:31.020000,187.5,37.151886,33.171667,1.0,20.0,80.0
0 days 00:00:32.020000,187.5,37.155872,33.173602,1.0,20.0,80.0
0 days 00:00:33.020000,187.5,37.159849,33.175483,1.0,20.0,80.0
0 days 00:00:34.020000,187.5,37.163825,33.177313,1.0,20.0,80.0
0 days 00:00:35.020000,187.5,37.167802,33.179095,1.0,20.0,80.0
0 days 00:00:36.020000,187.5,37.171767,33.180834,1.0,20.0,80.0
0 days 00:00:37.020000,187.5,37.175733,33.18253,1.0,20.0,80.0
0 days 00:00:38.020000,187.5,37.179694,33.184185,1.0,20.0,80.0
0 days 00:00:39.020000,187.5,37.183645,33.185801,1.0,20.0,80.0
0 days 00:00:40.020000,187.5,37.187598,33.187378,1.0,20.0,80.0
0 days 00:00:41.020000,187.5,37.19154,33.188917,1.0,20.0,80.0
0 days 00:00:42.020000,187.5,37.195479,33.190419,1.0,20.0,80.0
0 days 00:00:43.020000,187.5,37.199417,33.191884,1.0,20.0,80.0
0 days 00:00:44.020000,187.5,37.203342,33.193312,1.0,20.0,80.0
0 days 00:00:45.020000,187.5,37.207268,33.194705,1.0,20.0,80.0
0 days 00:00:46.020000,187.5,37.211188,33.196062,1.0,20.0,80.0
0 days 00:00:47.020000,187.5,37.215103,33.197383,1.0,20.0,80.0
0 days 00:00:48.020000,187.5,37.219018,33.19867,1.0,20.0,80.0
0 days 00:00:49.020000,187.5,37.222927,33.199921,1.0,20.0,80.0
0 days 00:00:50.020000,187.5,37.226836,33.201139,1.0,20.0,80.0
0 days 00:00:51.020000,187.5,37.230743,33.202321,1.0,20.0,80.0
0 days 00:00:52.020000,187.5,37.234648,33.20347,1.0,20.0,80.0
0 days 00:00:53.020000,187.5,37.238553,33.204585,1.0,20.0,80.0
0 days 00:00:54.020000,187.5,37.242457,33.205665,1.0,20.0,80.0
0 days 00:00:55.020000,187.5,37.24636,33.206713,1.0,20.0,80.0
0 days 00:00:56.020000,187.5,37.250263,33.207726,1.0,20.0,80.0
0 days 00:00:57.020000,187.5,37.254165,33.208706,1.0,20.0,80.0
0 days 00:00:58.020000,187.5,37.258067,33.209653,1.0,20.0,80.0
0 days 00:00:59.020000,187.5,37.261969,33.210567,1.0,20.0,80.0
0 days 00:01:00.020000,187.5,37.265871,33.211448,1.0,20.0,80.0
0 days 00:01:01.020000,187.5,37.269773,33.212296,1.0,20.0,80.0
0 days 00:01:02.020000,187.5,37.273675,33.213112,1.0,20.0,80.0
0 days 00:01:03.020000,187.5,37.277578,33.213895,1.0,20.0,80.0
0 days 00:01:04.020000,187.5,37.28148,33.214646,1.0,20.0,80.0
0 days 00:01:05.020000,187.5,37.285383,33.215365,1.0,20.0,80.0
0 days 00:01:06.020000,187.5,37.289286,33.216051,1.0,20.0,80.0
0 days 00:01:07.020000,187.5,37.29319,33.216705,1.0,20.0,80.0
0 days 00:01:08.020000,187.5,37.297094,33.217328,1.0,20.0,80.0
0 days 00:01:09.020000,187.5,37.300999,33.217919,1.0,20.0,80.0
0 days 00:01:10.020000,187.5,37.304905,33.218478,1.0,20.0,80.0
0 days 00:01:11.020000,187.5,37.308811,33.219006,1.0,20.0,80.0
0 days 00:01:12.020000,187.5,37.312717,33.219501,1.0,20.0,80.0
0 days 00:01:13.020000,187.5,37.316624,33.219966,1.0,20.0,80.0
0 days 00:01:14.020000,187.5,37.32053,33.220399,1.0,20.0,80.0
0 days 00:01:15.020000,187.5,37.324438,33.220801,1.0,20.0,80.0
0 days 00:01:16.020000,187.5,37.328345,33.221171,1.0,20.0,80.0
0 days 00:01:17.020000,187.5,37.332253,33.22151,1.0,20.0,80.0
0 days 00:01:18.020000,187.5,37.33616,33.221818,1.0,20.0,80.0
0 days 00:01:19.020000,187.5,37.340067,33.222096,1.0,20.0,80.0
0 days 00:01:20.020000,187.5,37.343975,33.222342,1.0,20.0,80.0
0 days 00:01:21.020000,187.5,37.347882,33.222558,1.0,20.0,80.0
0 days 00:01:22.020000,187.5,37.351789,33.222743,1.0,20.0,80.0
0 days 00:01:23.020000,187.5,37.355696,33.222897,1.0,20.0,80.0
0 days 00:01:24.020000,187.5,37.359602,33.22302,1.0,20.0,80.0
0 days 00:01:25.020000,187.5,37.363509,33.223114,1.0,20.0,80.0
0 days 00:01:26.020000,187.5,37.367415,33.223176,1.0,20.0,80.0
0 days 00:01:27.020000,187.5,37.371321,33.223209,1.0,20.0,80.0
0 days 00:01:28.020000,187.5,37.375226,33.223211,1.0,20.0,80.0
0 days 00:01:29.020000,187.5,37.379132,33.223182,1.0,20.0,80.0
0 days 00:01:30.020000,187.5,37.383037,33.223124,1.0,20.0,80.0
0 days 00:01:31.020000,187.5,37.386941,33.223035,1.0,20.0,80.0
0 days 00:01:32.020000,187.5,37.390845,33.222915,1.0,20.0,80.0
0 days 00:01:33.020000,187.5,37.394749,33.222766,1.0,20.0,80.0
