Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),atemp_c,rh_pct,intensity
0 days 00:00:01.020000,149.63539395,37.091198999999996,33.14989078333333,20.0,44.44444444444444,0.5027777777777778
0 days 00:01:01.020000,187.5,37.2284905,33.209446416666665,20.0,44.44444444444444,0.6666666666666666
0 days 00:02:01.020000,187.5,37.38337886666667,33.20382865,20.0,44.44444444444444,0.6694444444444444
0 days 00:03:01.020000,187.5,37.55737846666667,33.129576,20.0,44.44444444444444,0.8347222222222221
0 days 00:04:01.020000,187.5,37.75954716666667,32.98483401666667,20.0,44.44444444444444,0.9125
0 days 00:05:01.020000,187.5,37.941079566666666,32.74667376666667,20.0,44.44444444444444,0.6722222222222222
0 days 00:06:01.020000,187.5,38.12980736666667,32.44089135,20.0,44.44444444444444,0.9986111111111111
0 days 00:07:01.020000,187.5,38.345209616666665,32.07879725,20.0,44.44444444444444,0.9166666666666666
0 days 00:08:01.020000,187.5,38.54747595,31.63627885,20.0,44.44444444444444,0.9055555555555554
0 days 00:09:01.020000,168.15337983333333,38.6713089,31.079976400000003,20.0,44.44444444444444,0.25
