Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),atemp_c,rh_pct,intensity
0 days 00:00:01.020000,154.02694258333335,37.129824066666664,33.17164626666667,26.666666666666668,53.333333333333336,0.8319444444444444
0 days 00:01:01.020000,187.5,37.315914766666666,33.242072533333335,26.666666666666668,53.333333333333336,0.7472222222222222
0 days 00:02:01.020000,187.5,37.47144436666667,33.21381715,26.666666666666668,53.333333333333336,0.5819444444444444
0 days 00:03:01.020000,187.5,37.59765993333333,33.10432921666667,26.666666666666668,53.333333333333336,0.5069444444444444
0 days 00:04:01.020000,187.5,37.761588116666665,32.9518823,26.666666666666668,53.333333333333336,0.9097222222222221
0 days 00:05:01.020000,187.5,37.92508345,32.72762516666667,26.666666666666668,53.333333333333336,0.4972222222222222
0 days 00:06:01.020000,187.5,38.01841295,32.412185566666665,26.666666666666668,53.333333333333336,0.3444444444444444
0 days 00:07:01.020000,187.5,38.16665226666667,32.09534325,26.666666666666668,53.333333333333336,0.9902777777777777
0 days 00:08:01.020000,187.5,38.323585666666666,31.728972433333336,26.666666666666668,53.333333333333336,0.42499999999999993
0 days 00:09:01.020000,187.5,38.46724613333333,31.304161466666663,26.666666666666668,53.333333333333336,0.9166666666666666
