Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),intensity,atemp_c,rh_pct
0 days 00:00:01.020000,75.0,37.031436,33.110466,0.5,20.0,53.333333333333336
0 days 00:00:02.020000,75.0,37.033062,33.111484,0.5,20.0,53.333333333333336
0 days 00:00:03.020000,81.081081,37.034967,33.112738,0.5,20.0,53.333333333333336
0 days 00:00:04.020000,83.333333,37.03698,33.114003,0.5,20.0,53.333333333333336
0 days 00:00:05.020000,85.714286,37.039036,33.11525,0.5,20.0,53.333333333333336
0 days 00:00:06.020000,88.235294,37.041106,33.116493,0.5,20.0,53.333333333333336
0 days 00:00:07.020000,90.909091,37.043182,33.117739,0.5,20.0,53.333333333333336
0 days 00:00:08.020000,93.75,37.045259,33.118979,0.5,20.0,53.333333333333336
0 days 00:00:09.020000,96.774194,37.047336,33.120237,0.5,20.0,53.333333333333336
0 days 00:00:10.020000,100.0,37.049412,33.121507,0.5,20.0,53.333333333333336
0 days 00:00:11.020000,103.448276,37.051486,33.122793,0.5,20.0,53.333333333333336
0 days 00:00:12.020000,103.448276,37.053559,33.124087,0.5,20.0,53.333333333333336
0 days 00:00:13.020000,107.142857,37.055632,33.125392,0.5,20.0,53.333333333333336
0 days 00:00:14.020000,107.142857,37.057702,33.126713,0.5,20.0,53.333333333333336
0 days 00:00:15.020000,111.111111,37.05977,33.128052,0.5,20.0,53.333333333333336
0 days 00:00:16.020000,111.111111,37.061838,33.129391,0.5,20.0,53.333333333333336
0 days 00:00:17.020000,115.384615,37.063904,33.130745,0.5,20.0,53.333333333333336
0 days 00:00:18.020000,115.384615,37.065968,33.132119,0.5,20.0,53.333333333333336
0 days 00:00:19.020000,120.0,37.068032,33.133499,0.5,20.0,53.333333333333336
0 days 00:00:20.020000,120.0,37.070094,33.134896,0.5,20.0,53.333333333333336
0 days 00:00:21.020000,125.0,37.072155,33.136276,0.5,20.0,53.333333333333336
0 days 00:00:22.020000,125.0,37.074213,33.137683,0.5,20.0,53.333333333333336
0 days 00:00:23.020000,130.434783,37.076271,33.139098,0.5,20.0,53.333333333333336
0 days 00:00:24.020000,130.434783,37.078325,33.140536,0.5,20.0,53.333333333333336
0 days 00:00:25.020000,136.363636,37.080377,33.141966,0.5,20.0,53.333333333333336
0 days 00:00:26.020000,136.363636,37.082428,33.143419,0.5,20.0,53.333333333333336
0 days 00:00:27.020000,142.857143,37.084476,33.144899,0.5,20.0,53.333333333333336
0 days 00:00:28.020000,150.0,37.086518,33.146387,0.5,20.0,53.333333333333336
0 days 00:00:29.020000,157.894737,37.088558,33.147899,0.5,20.0,53.333333333333336
0 days 00:00:30.020000,166.666667,37.090595,33.149439,0.5,20.0,53.333333333333336
0 days 00:00:31.020000,166.666667,37.092627,33.150983,0.5,20.0,53.333333333333336
0 days 00:00:32.020000,176.470588,37.094657,33.152536,0.5,20.0,53.333333333333336
0 days 00:00:33.020000,187.5,37.096685,33.154108,0.5,20.0,53.333333333333336
0 days 00:00:34.020000,187.5,37.098708,33.15569,0.5,20.0,53.333333333333336
0 days 00:00:35.020000,187.5,37.100729,33.157253,0.5,20.0,53.333333333333336
0 days 00:00:36.020000,187.5,37.102752,33.158775,0.5,20.0,53.333333333333336
0 days 00:00:37.020000,187.5,37.104775,33.160253,0.5,20.0,53.333333333333336
0 days 00:00:38.020000,187.5,37.106794,33.161693,0.5,20.0,53.333333333333336
0 days 00:00:39.020000,187.5,37.108814,33.163099,0.5,20.0,53.333333333333336
0 days 00:00:40.020000,187.5,37.110832,33.164472,0.5,20.0,53.333333333333336
0 days 00:00:41.020000,187.5,37.112844,33.165815,0.5,20.0,53.333333333333336
0 days 00:00:42.020000,187.5,37.114858,33.167131,0.5,20.0,53.333333333333336
0 days 00:00:43.020000,187.5,37.116867,33.16842,0.5,20.0,53.333333333333336
0 days 00:00:44.020000,187.5,37.118871,33.169685,0.5,20.0,53.333333333333336
0 days 00:00:45.020000,187.5,37.120875,33.170925,0.5,20.0,53.333333333333336
0 days 00:00:46.020000,187.5,37.122873,33.172143,0.5,20.0,53.333333333333336
0 days 00:00:47.020000,187.5,37.124867,33.173337,0.5,20.0,53.333333333333336
0 days 00:00:48.020000,187.5,37.126861,33.17451,0.5,20.0,53.333333333333336
0 days 00:00:49.020000,187.5,37.128847,33.175662,0.5,20.0,53.333333333333336
0 days 00:00:50.020000,187.5,37.130831,33.176793,0.5,20.0,53.333333333333336
0 days 00:00:51.020000,187.5,37.132814,33.177903,0.5,20.0,53.333333333333336
0 days 00:00:52.020000,187.5,37.134788,33.178992,0.5,20.0,53.333333333333336
0 days 00:00:53.020000,187.5,37.136762,33.180062,0.5,20.0,53.333333333333336
0 days 00:00:54.020000,187.5,37.138732,33.181112,0.5,20.0,53.333333333333336
0 days 00:00:55.020000,187.5,37.140698,33.182142,0.5,20.0,53.333333333333336
0 days 00:00:56.020000,187.5,37.142664,33.183153,0.5,20.0,53.333333333333336
0 days 00:00:57.020000,187.5,37.144622,33.184144,0.5,20.0,53.333333333333336
0 days 00:00:58.020000,187.5,37.146579,33.185117,0.5,20.0,53.333333333333336
0 days 00:00:59.020000,187.5,37.148535,33.186071,0.5,20.0,53.333333333333336
