Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),atemp_c,rh_pct,intensity
0 days 00:00:01.020000,154.02694258333335,37.13000533333333,33.17327108333333,27.77777777777778,71.11111111111111,0.836111111111111
0 days 00:01:01.020000,187.5,37.3459504,33.253091983333334,27.77777777777778,71.11111111111111,0.9930555555555556
0 days 00:02:01.020000,187.5,37.53172493333333,33.21975545,27.77777777777778,71.11111111111111,0.586111111111111
0 days 00:03:01.020000,187.5,37.68722186666666,33.095317783333336,27.77777777777778,71.11111111111111,0.7513888888888889
0 days 00:04:01.020000,187.5,37.87092346666667,32.91048773333333,27.77777777777778,71.11111111111111,0.8319444444444444
0 days 00:05:01.020000,187.5,38.05305105,32.64966435,27.77777777777778,71.11111111111111,0.75
0 days 00:06:01.020000,187.5,38.22329933333334,32.3139894,27.77777777777778,71.11111111111111,0.75
0 days 00:07:01.020000,187.5,38.39103908333333,31.917024166666668,27.77777777777778,71.11111111111111,0.7527777777777778
0 days 00:08:01.020000,187.5,38.57489841666666,31.47556966666667,27.77777777777778,71.11111111111111,0.9111111111111111
0 days 00:09:01.020000,187.5,38.737183583333334,30.9644734,27.77777777777778,71.11111111111111,0.5833333333333333
