Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),atemp_c,rh_pct,intensity
0 days 00:00:01.020000,141.28131298333335,37.07207996666667,33.144969933333336,22.22222222222222,40.0,0.3444444444444444
0 days 00:01:01.020000,187.5,37.22896578333334,33.22411945,22.22222222222222,40.0,1.0
0 days 00:02:01.020000,187.5,37.461470616666666,33.24155881666667,22.22222222222222,40.0,0.9944444444444444
0 days 00:03:01.020000,187.5,37.65486138333333,33.14076535,22.22222222222222,40.0,0.6666666666666666
0 days 00:04:01.020000,187.5,37.80832973333334,32.942291016666665,22.22222222222222,40.0,0.6680555555555555
0 days 00:05:01.020000,187.5,37.970018216666666,32.68275801666667,22.22222222222222,40.0,0.75
0 days 00:06:01.020000,187.5,38.13935885,32.364512966666666,22.22222222222222,40.0,0.7472222222222222
0 days 00:07:01.020000,187.5,38.28725765,31.974759950000003,22.22222222222222,40.0,0.5847222222222221
0 days 00:08:01.020000,187.5,38.42289793333334,31.530058033333333,22.22222222222222,40.0,0.6625
0 days 00:09:01.020000,187.31617646666666,38.537288366666665,31.031864199999998,22.22222222222222,40.0,0.41666666666666663
