Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),atemp_c,rh_pct,intensity
0 days 00:00:01.020000,153.00971806666666,37.12022893333334,33.165778800000005,24.444444444444443,62.22222222222222,0.7486111111111111
0 days 00:01:01.020000,187.5,37.28719376666666,33.230173666666666,24.444444444444443,62.22222222222222,0.6611111111111111
0 days 00:02:01.020000,184.92647053333334,37.40435695,33.20036953333333,24.444444444444443,62.22222222222222,0.3333333333333333
0 days 00:03:01.020000,187.5,37.48249523333333,33.10784335,24.444444444444443,62.22222222222222,0.3333333333333333
0 days 00:04:01.020000,187.5,37.560508649999996,32.97641818333333,24.444444444444443,62.22222222222222,0.3347222222222222
0 days 00:05:01.020000,187.5,37.64753686666667,32.812694900000004,24.444444444444443,62.22222222222222,0.4263888888888889
0 days 00:06:01.020000,187.5,37.81028701666666,32.63910203333333,24.444444444444443,62.22222222222222,0.9986111111111111
0 days 00:07:01.020000,187.5,38.029370283333336,32.42089335,24.444444444444443,62.22222222222222,0.9083333333333333
0 days 00:08:01.020000,187.5,38.1791711,32.087551633333334,24.444444444444443,62.22222222222222,0.42499999999999993
0 days 00:09:01.020000,187.5,38.32551628333333,31.704435766666666,24.444444444444443,62.22222222222222,0.9166666666666666
