Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),atemp_c,rh_pct,intensity
0 days 00:00:01.020000,155.43108064999998,37.1492907,33.17294668333333,24.444444444444443,66.66666666666667,0.9958333333333333
0 days 00:01:01.020000,187.5,37.3554842,33.23108521666667,24.444444444444443,66.66666666666667,0.7458333333333333
0 days 00:02:01.020000,187.5,37.501639133333335,33.17623223333333,24.444444444444443,66.66666666666667,0.5083333333333333
0 days 00:03:01.020000,187.5,37.67608453333333,33.064472933333334,24.444444444444443,66.66666666666667,0.9944444444444444
0 days 00:04:01.020000,187.5,37.86981295,32.87913748333333,24.444444444444443,66.66666666666667,0.6694444444444444
0 days 00:05:01.020000,187.5,38.04135165,32.60699888333333,24.444444444444443,66.66666666666667,0.8277777777777777
0 days 00:06:01.020000,187.5,38.19220776666667,32.2592026,24.444444444444443,66.66666666666667,0.5013888888888889
0 days 00:07:01.020000,187.5,38.31169643333333,31.843661983333334,24.444444444444443,66.66666666666667,0.5777777777777777
0 days 00:08:01.020000,178.45179728333332,38.40092846666666,31.37321435,24.444444444444443,66.66666666666667,0.25
0 days 00:09:01.020000,176.14379063333334,38.44893678333334,30.86305068333333,24.444444444444443,66.66666666666667,0.25
