Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),atemp_c,rh_pct,intensity
0 days 00:00:01.020000,147.10451229999998,37.0817611,33.16079405,30.0,48.888888888888886,0.42361111111111105
0 days 00:01:01.020000,187.5,37.22951913333333,33.2552162,30.0,48.888888888888886,0.8249999999999998
0 days 00:02:01.020000,181.90359471666667,37.366163750000005,33.271305633333334,30.0,48.888888888888886,0.3416666666666667
0 days 00:03:01.020000,187.5,37.50205461666667,33.22844321666667,30.0,48.888888888888886,0.8305555555555555
0 days 00:04:01.020000,187.5,37.67685483333333,33.12507298333333,30.0,48.888888888888886,0.6708333333333333
0 days 00:05:01.020000,187.5,37.859872366666664,32.94751751666667,30.0,48.888888888888886,0.9166666666666666
0 days 00:06:01.020000,187.5,38.070292783333336,32.70578278333333,30.0,48.888888888888886,0.9111111111111111
0 days 00:07:01.020000,187.5,38.2401324,32.366214316666664,30.0,48.888888888888886,0.5819444444444444
0 days 00:08:01.020000,187.5,38.359369799999996,31.94100275,30.0,48.888888888888886,0.5055555555555555
0 days 00:09:01.020000,187.5,38.50452176666667,31.4959047,30.0,48.888888888888886,0.8333333333333333
