Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),atemp_c,rh_pct,intensity
0 days 00:00:01.020000,155.43108064999998,37.149232016666666,33.171319233333335,23.333333333333332,62.22222222222222,0.9916666666666667
0 days 00:01:01.020000,187.5,37.32622091666667,33.21933141666667,23.333333333333332,62.22222222222222,0.5055555555555555
0 days 00:02:01.020000,187.5,37.48168076666666,33.18082306666667,23.333333333333332,62.22222222222222,0.8305555555555555
0 days 00:03:01.020000,187.5,37.656710016666665,33.0714016,23.333333333333332,62.22222222222222,0.6666666666666666
0 days 00:04:01.020000,187.5,37.81075745,32.87827825,23.333333333333332,62.22222222222222,0.6597222222222221
0 days 00:05:01.020000,176.32761440000002,37.91551705,32.603575633333335,23.333333333333332,62.22222222222222,0.2513888888888889
0 days 00:06:01.020000,187.70833333333334,37.979629599999996,32.28122605,23.333333333333332,62.22222222222222,0.34027777777777773
0 days 00:07:01.020000,187.5,38.0998967,31.961195233333335,23.333333333333332,62.22222222222222,0.7416666666666667
0 days 00:08:01.020000,172.04054875,38.209319316666665,31.592600816666668,23.333333333333332,62.22222222222222,0.25972222222222224
0 days 00:09:01.020000,186.9485294,38.32417156666667,31.2059697,23.333333333333332,62.22222222222222,0.8333333333333333
