Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),atemp_c,rh_pct,intensity
0 days 00:00:01.020000,150.90817376666666,37.10091055,33.15494853333333,21.11111111111111,57.77777777777778,0.5777777777777777
0 days 00:01:01.020000,162.09214836666666,37.2001506,33.20366815,21.11111111111111,57.77777777777778,0.2611111111111111
0 days 00:02:01.020000,186.41748365,37.33593321666667,33.2193269,21.11111111111111,57.77777777777778,0.9152777777777777
0 days 00:03:01.020000,187.5,37.53998816666667,33.17814155,21.11111111111111,57.77777777777778,0.8305555555555555
0 days 00:04:01.020000,187.5,37.71426125,33.03280401666667,21.11111111111111,57.77777777777778,0.6611111111111111
0 days 00:05:01.020000,187.5,37.82940838333333,32.79307805,21.11111111111111,57.77777777777778,0.3416666666666667
0 days 00:06:01.020000,187.5,37.961374633333335,32.521972383333335,21.11111111111111,57.77777777777778,0.8236111111111111
0 days 00:07:01.020000,172.69736848333332,38.08312741666667,32.19196673333333,21.11111111111111,57.77777777777778,0.25416666666666665
0 days 00:08:01.020000,187.13235293333335,38.16350325,31.807167016666664,21.11111111111111,57.77777777777778,0.5027777777777778
0 days 00:09:01.020000,187.5,38.29061108333334,31.415330866666668,21.11111111111111,57.77777777777778,0.6666666666666666
