Time(s),HeartRate(1/min),CoreTemperature(degC),SkinTemperature(degC),atemp_c,rh_pct,intensity
0 days 00:00:01.020000,152.01951713333335,37.110568816666664,33.16458851666667,25.555555555555557,57.77777777777778,0.6625
0 days 00:01:01.020000,187.5,37.23881163333333,33.22806521666667,25.555555555555557,57.77777777777778,0.41527777777777775
0 days 00:02:01.020000,187.5,37.32689626666667,33.21945148333334,25.555555555555557,57.77777777777778,0.34027777777777773
0 days 00:03:01.020000,187.5,37.45355383333333,33.179118100000004,25.555555555555557,57.77777777777778,0.7444444444444444
0 days 00:04:01.020000,187.5,37.59011196666667,33.075768249999996,25.555555555555557,57.77777777777778,0.4208333333333333
0 days 00:05:01.020000,187.5,37.71540961666667,32.910979733333335,25.555555555555557,57.77777777777778,0.6638888888888889
0 days 00:06:01.020000,187.5,37.849880999999996,32.69234578333333,25.555555555555557,57.77777777777778,0.5083333333333333
0 days 00:07:01.020000,187.5,38.02027746666667,32.43845915,25.555555555555557,57.77777777777778,0.9958333333333333
0 days 00:08:01.020000,187.5,38.2181879,32.13218448333333,25.555555555555557,57.77777777777778,0.7513888888888889
0 days 00:09:01.020000,187.5,38.39355128333333,31.744009249999998,25.555555555555557,57.77777777777778,0.8333333333333333
